emotion,n_1,n_0,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Disgust,72,2014,-1.4320368497802258,0.4011799717378719,0.6918710080704862,-0.5147146673730417,-1.143541525291491,-0.9371268921789844,-1.1928409864366916,0.5212886476915698,-1.2392275565825934,-0.37051891299568895,0.6214429491806025,-1.327929927896298,-1.6749285647863765,-1.8758156457619448
Empathic-Pain,79,2007,-1.2307351375402118,0.22193093988858656,0.5971338590366099,-0.2973398124897861,0.31440089856840386,-1.285093241204617,-1.6078858788227117,0.8523648531546243,-1.0629613443197932,-0.1513918441480196,1.3313612770344343,-1.3604146125266985,-1.659011020328238,-1.8118578733953534
Entrancement,6,2080,0.654873809758906,-0.19572582305113986,0.5141837107737454,-0.3770601661676332,0.24935005279869046,0.3703158078508495,0.061892510791508426,-0.281150492248202,-0.43085685922664535,0.20507910553801786,-0.4613166520308686,0.17819326797668106,0.36145517636978824,0.46707193548857373
Envy,0,2086,,,,,,,,,,,,,,
Excitement,450,1636,0.9464091595669695,1.1877843124458065,0.6519122139076443,-0.1923539967155566,0.35659155259200526,0.6873145896560096,0.8680064300444191,0.5207078521085389,0.2139183066459334,0.1707225186220719,-0.2835886997223959,0.11363996289624693,0.7694630491711966,0.5346756721451048
Fear,339,1747,-2.0176209208204248,1.6397568337030122,0.7231948127635374,-0.7206827555279631,-0.8232495040538138,-2.2151537043259815,-1.5798156348487127,1.0896071326511747,-1.3372799723242665,-0.13065539266219817,2.097006373977299,-3.1422764935691254,-2.1108292848521644,-2.79603925825002
Guilt,1,2085,,,,,,,,,,,,,,
Horror,240,1846,-3.0125723976940497,1.5514340927372077,0.7220693817795097,-0.5782971034278699,-0.8783296823978893,-2.554690669030082,-2.011611574678776,0.8979145277414123,-1.7929352712449065,-0.1497362656146714,2.5223831815342934,-2.9888107900819096,-2.7821975369951657,-2.8660392512313564
Interest,899,1187,0.3485812260040097,-0.53515815389315,0.19251724335839648,-0.08187292197112951,0.029750473722926538,0.5403980703058663,0.3515777519586235,-0.20608495717611233,0.29637906731285113,-0.29027799802717014,-0.5732064901139424,0.5060907813987248,0.28231940120732835,0.47983592638318834
Joy,849,1237,1.0551743812850771,-0.38792848115902334,-0.7401408148397409,0.8148349874055594,0.4265226433317566,0.7845959714176248,0.782611923249053,-0.7226148699300697,0.808288423221097,0.30596400680858116,-0.842641789826679,1.2561979892661428,1.374996796123409,1.460235339068261
Nostalgia,35,2051,0.29073888294223893,-0.9337878019781621,-0.5920595230061195,0.15657359152707256,0.28803586059042213,0.3050431456312348,0.10993284585846097,-0.46923515722253,-0.024422365017374412,0.6741269720516543,-0.42368787829132526,0.4750475494935707,0.14208489350409909,0.29362095378684433
Pride,117,1969,0.6116556402931639,0.2735616653650452,0.11319963935098128,0.5300910606996289,1.1251222881528016,1.0839853432939899,1.2670612282208709,0.9324584638651275,0.561033619427222,0.6574503456421356,-0.16740281487164652,0.46055439685167,0.7001430980384538,0.6214369760305402
Relief,96,1990,0.37524593507538967,0.10258773503325676,-0.475456179859301,0.5303874138858422,0.6106327589251213,0.4958629509610636,0.38487561135705234,0.1753684858249172,0.717267308313985,0.19126546290628885,-0.10468598619609673,0.5650865800244418,0.7079793508946708,0.33483428517410957
Romance,89,1997,0.8610261860547501,-0.27593308211581247,-0.56606551515578,0.4874321001304816,1.7394777948725715,0.19549946013862307,0.1343471455581718,-0.46491173370774475,0.3182311156443201,0.8370525807052678,-0.5192372736073614,0.6534746075733676,0.5751509849263616,0.742919436239632
Sadness,85,2001,-1.1738581256734988,-0.3217557717481624,0.20776450009771244,-0.21461754308195763,0.33372506597417606,-1.220024202993114,-1.534212398479076,0.29999858657700434,-1.0753678149688528,-0.008611577540990973,1.1505740260281292,-0.9913609029239436,-1.6665422548650795,-1.8218202602847673
Satisfaction,201,1885,0.4164137883658615,-0.8937930327177956,-0.7720392744151278,0.8295904316229912,0.31122541299003414,0.6523972972055565,0.6110692105102978,-0.5159996231223056,0.4355617724365626,-0.41513587330587165,-0.49287806192685657,0.7300889355744096,0.4243887867932672,0.6504568900697627
Sexual-Desire,25,2061,0.7450373772120187,0.687149165690525,0.3649553790325409,-0.6876221211998869,0.8647101029084047,0.11111379910466049,0.30351403777421193,-0.23547572966152588,-0.7686143436552153,0.7259774788206768,-0.46602594102279876,-0.08592911086011377,0.0911233322776661,0.5326951400829302
Surprise,177,1909,0.2085363461588716,0.3866505121190179,-0.14114167153551718,-0.5101866928402305,-0.7772487115374033,-0.04700229196092323,-0.06280665021268221,-0.4003319230997491,0.03472589568179979,-0.39623277318515643,-0.2709290977398455,0.022697021166577833,0.3489088780835416,0.16453542907992627
Sympathy,82,2004,-0.20463030112865868,-0.569182096277032,-0.22436216734137282,0.03294629004029758,0.7322270733742293,-0.5135148748936907,-0.853635819143625,0.4062968197995406,0.32080231639067386,0.24011008738540812,0.321396673973935,-0.020169685033041965,-0.4402646930505774,-0.5992304203486339
Triumph,41,2045,0.8223300006949356,0.7103008323549225,-0.33961995216392715,1.062694663827292,0.8969841502060003,1.1367012831505434,1.6233786156127648,0.371962237046652,0.5647300965559318,0.7955910817121066,-0.29735423877971223,0.47117769572290913,1.1555918800884528,0.8259370221954996
