,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
14,-495.4724644970515,-59.35664890414695,63.428521421818374,-27.17275437000088,-168.53594993531573,413.772998385048,95.64424836836507,331.31332623747375,-224.0857628236248,-175.80609834618576,8.472488464546139,-140.67260527278148,-149.39583053880972,-94.09829012357274,-134.6984070803195,-44.023333939757535,105.34387160702067
15,-695.316082774364,-95.30111841089884,-28.12908341726973,-11.626227916381566,-289.9747211812954,416.86023309208576,140.70887857201996,564.8803813870524,-408.21466275193103,-319.38267888010273,2.8180416950186613,-181.62180709980845,-274.5490013365476,-123.51442033282154,-208.61814731373426,-66.77841446910607,224.43367885183557
16,-934.0744914271025,-108.50405664270843,-41.55205411855594,-176.45455616886625,-333.3675144332503,503.753878471399,164.52597450894822,615.38565031048,-437.6947327255622,-379.85116966008735,0.0027836227024576592,-242.66376390426197,-290.2098581019857,-134.46134067362468,-222.9519172301469,-72.35372421827505,210.62256792276602
17,-354.1607918812185,2.2536080873567808,-18.06016577137249,6.5248718099601835,-124.3872886175449,188.68431509810156,42.94314325607001,230.23910570470662,-157.67425255790207,-127.59780511788864,176.48805619038782,-88.66634165050023,-94.24668120107195,-37.670169653820885,-74.81966733873668,-26.0416916566365,96.1703777389464
19,-957.3766913614694,-92.30672770993284,-28.167942841063287,-9.758544307088439,-316.8966072355879,525.9872732208745,172.530762700983,693.3309126478806,-414.18234694334757,-158.28151423269105,32.99269943638202,-238.87035248647032,-249.76767240179623,-111.73255755753902,-192.43325521115682,-84.39689440929159,208.92889638570526
20,-540.9009719190551,-30.763123830098067,-19.78675009207945,8.892977103285908,-178.89369027995647,294.4277585266155,52.741634255978596,333.9272155405446,-244.65158140031437,-152.0628627956187,9.566101859570937,-140.79434183908748,-126.84759372162179,-77.44464163834597,-107.69683108731337,165.56847467736392,148.33458445883826
21,-704.4098282214242,-65.35530798922858,42.44633143702811,7.7418677647763205,-253.14133555380621,333.118612788999,113.35393329012591,494.5827000967671,-353.1034274341563,-275.84241947824887,4.517168535888788,-55.087556118392634,-230.16798308413675,-117.82912349234785,-198.40511733969615,-51.967325800413356,221.84683969287283
22,-739.6670446603886,-5.436995647243709,-21.90905616040387,-117.19508186759002,-251.87548567841617,402.0849197839489,55.55998745922602,530.9209744600239,-330.8581819135594,-273.52657599741514,24.267177689083486,-228.05137205019702,-187.5259956061509,-88.17849503649119,-144.0937756887986,-129.2519673592061,183.74119941270453
23,-685.6463575312478,-82.47353465572482,-27.259134887059744,-37.8032670943799,-240.19609715506252,371.07351695239663,303.48557673816475,459.15812749354177,-310.3579500061955,-229.8514424228356,14.043244278795898,-175.608853882991,-209.80527743445563,-73.47268824272459,-158.96185440925498,-58.233137505735094,150.99509663103882
24,-692.6831311783509,-59.79223029977385,46.19307200202609,7.846239533524897,-249.21162551519876,326.94845603443076,111.3706273317449,486.8770028011926,-347.6388014449592,-271.165094276084,4.367205908138239,-52.27666749676985,-226.84765466991018,-115.5342437989669,-195.15676091482948,-50.291996567495744,218.28664750850086
25,-410.9027889500195,-40.24554793096898,-28.24582078456736,-14.135233196553033,-203.80306599657703,338.5778331019689,105.25562042901369,381.7015972185723,-244.34603120235332,-190.37863204839283,5.949029728229821,-185.9646765172151,-166.78319141614355,-77.01475092328694,-132.25665964187527,-52.69637194950389,90.8246071013493
26,-928.494577552322,-105.74966630596235,-39.938115259126484,-179.856695159594,-322.6022555856811,491.0514532752937,194.66376426704394,591.3471973097675,-418.28801741636295,-365.3418355699488,1.7217664672770268,-235.62662771825094,-277.0628559516214,-124.85384951544016,-213.30587750278812,-72.1091300636566,198.45356408635905
27,-968.2352344060714,-309.53712015899816,-30.816584301757388,-20.827914286075522,-316.18779651613346,541.906883381972,153.79750921444514,623.08459125714,-431.4053699899994,-354.73895603351065,17.6293460018265,-249.94245570568273,-273.4128930213958,-131.01784880399308,-210.07522593819013,-104.99222141466606,259.6538965779664
28,-749.630542250648,-66.32301745748258,4.357419445128609,1.4141960599055572,-266.47227749652507,368.5427461438366,120.06106281109663,518.2850361054747,-368.1408611760492,-289.2376359874377,5.139742298248391,-26.40796962281398,-241.55191750430447,-115.81387554443057,-198.62363857908952,-55.61745207384748,221.30275859882255
29,-853.1594594130142,-23.96589245345528,-26.838101730461545,-149.4731686000064,-280.7969211886206,437.38162210538235,68.57136622100248,583.5246543815978,-373.60508476206377,-314.961035632213,23.25442380826923,-241.72400429192993,-214.65556277013013,-100.28512373248283,-163.76622819836786,-134.41847448694088,210.62281101840622
30,-754.0968434060011,-116.05115005953063,-62.05547720276621,-33.525515865800344,-245.82644389663415,419.4581162208555,119.7489774514939,462.3989077358215,-309.1940274353173,-259.9103689546929,5.047622959409992,10.700177613472476,-203.4565319450572,-89.16689480403629,-150.5543666309706,-82.42617963903804,123.95606366801715
31,-410.9027889500195,-40.24554793096898,-28.24582078456736,-14.135233196553033,-203.80306599657703,338.5778331019689,105.25562042901369,381.7015972185723,-244.34603120235332,-190.37863204839283,5.949029728229821,-185.9646765172151,-166.78319141614355,-77.01475092328694,-132.25665964187527,-52.69637194950389,90.8246071013493
32,-891.997659773375,-101.01829021862146,-41.37760604837701,-190.63173626657527,-309.81955329036134,468.3518247619001,145.6278803628103,552.4699754854877,-403.5238364366418,-343.731966188314,-7.949716754671561,-222.9891028101373,-273.7605474411274,-132.39717021862555,-214.3014719671039,-74.33300232228035,195.97600857971884
33,-1027.7741707339076,-105.53838411301862,-29.310934357894645,-18.906657283329146,-341.8472962683497,561.6172629254928,220.79449054892603,708.2452210346884,-446.1710840633456,-188.4727284108403,35.1312714032648,-258.1484047983676,-273.39370660982985,-118.88483041811986,-211.9648130773588,-84.90345965475437,222.0523664227852
34,-398.38191012926717,-20.51936397573973,-22.011806983126927,13.26228611598506,-134.43210610788054,229.48394891425414,52.548723711780355,429.4276842348812,-176.31874045066272,-70.09314350686778,7.841881273312893,-94.79865780354915,-102.26922841887655,-45.056022838060244,-69.8609801125116,-66.43654281220235,99.97162764232668
35,-674.4483406098356,-81.06595980364516,-27.320758995999572,-39.21820252171929,-236.67131164008245,364.6434470494505,300.7330565616341,449.7571990945052,-305.8697809508249,-228.21197934131482,12.66148164630663,-172.50873920162925,-207.97803946600732,-73.14905497182737,-157.80459055176283,-58.06009812730589,149.1277190676955
36,-621.0691136436062,-49.09467288232096,-21.68798320911392,-6.009752123016008,-46.10007709067251,333.0912897781483,131.28724290198696,400.37456686356325,-274.79936475665465,-235.3688038510823,3.733343306502442,-154.98109072642941,-169.1301176146712,-93.32453234550646,-139.38690747520184,-59.2679348288026,167.11692329315352
37,-840.2904923107458,2.1048983143672353,-31.5763365538736,-107.27744657472337,-275.4448386177298,432.28792850675825,58.989625203906584,573.0335711669319,-366.89882523593496,-306.99510212230024,25.090299993676876,-238.45134510039261,-211.56646837423003,-94.94088891301405,-161.94399989988003,-134.41308921717453,216.82654822018247
38,-851.4587452846321,-17.766537383540808,-27.156410800685695,-148.27564864259878,-280.42358646399856,436.54916161165255,67.83892532277,582.1405094860945,-372.78431055502483,-314.66966604892383,23.19521225189714,-241.2411668211593,-214.40187021343726,-99.76572135040558,-163.58498697270915,-133.72472889930842,210.13421220006794
39,-887.8950108391301,-95.04659767221257,-40.867069434617804,-192.6051359717646,-308.44210711065494,465.8120405169351,143.643816325782,550.521438404624,-401.5358053845872,-342.10733324917567,-7.817411148266434,-222.36659893894034,-272.0484955426159,-131.63379293009538,-212.92347571762903,-74.7902563867893,194.60262800275032
40,-882.9191629497833,5.20149839996336,-66.54630878552084,28.409282191980722,-300.8966968264288,472.6012474547839,108.56197803353372,542.0359393392104,-393.27769057775447,-330.793945022068,5.9091751679560485,-223.47089143806676,-269.540627270548,-108.55814553741764,-212.60116753166824,-77.24827069952565,239.11155141890123
41,-1054.1892571910084,-316.57882722749116,-51.854395804662296,-52.77658304572992,-348.2917839942344,561.8310501086668,165.7905040353879,679.002971343922,-471.0186063127383,-394.56804964999463,16.771449094418045,-272.2266939805807,-298.54610579719423,-137.69061087046165,-231.2880444226374,-112.01302532600266,277.9184592898639
42,-1094.1328537533363,-150.4361653578329,-33.644709880073336,-18.12191015178006,-360.77616078065296,595.7316817650177,192.04312535672904,749.6195121137098,-474.759493996647,-217.14513116785466,36.21844610641433,-276.0578281454607,-288.88383589401315,-130.42024664359732,-224.72800620120736,-94.36636205858773,246.02780872951752
43,-1048.3950109151401,-297.00588837255856,-56.87722426394647,-7.161789797416878,-341.941069639345,561.1556206023663,159.4451218142125,673.7717360558113,-467.34547803229776,-390.5490588566784,19.28735464849966,-270.59073213786775,-296.93646595353,-132.61901737828393,-230.60375301279834,-111.09963389124093,286.1051233143124
44,-346.8199775122305,-51.5867658136197,-11.323984595508824,-13.602482752846683,81.92426975320483,181.86115278953503,46.769919484797775,232.97680579256976,-163.5767217832859,-115.84734442492258,-4.008402693875266,-90.51583150413377,-124.21483180603363,-55.82102143447975,-92.47083670656201,-30.105687311767397,64.90102409006947
45,-611.4581272222872,-83.40353550382842,-35.820088576680206,-14.971983662577834,-270.17856077536186,404.6153376047057,134.0288931350862,522.3302985981325,-372.32472734165594,-291.62133307035367,2.332358769412497,-199.92354098395492,-252.44768172204905,-112.26688569158736,-189.67918661328477,-64.49558786345904,190.12204981992267
46,-625.25611557914,-84.93766694613255,-35.37278796154049,-18.584825265526213,-274.80264358576187,408.1866726721887,136.4427921096601,530.7311679335616,-378.1141799109763,-297.10195888493683,2.5144333013239,-203.65231179648515,-256.2631561872035,-114.23519485249497,-192.70724474677772,-65.58369621095133,192.6222175221144
47,-1096.617458770959,-117.47796801337472,-38.76513617389755,54.16332971760168,-395.00153505540743,537.9851997527601,165.44098778621859,691.8770212482985,-479.9895043612721,-425.69753258833083,-15.43490204184291,-323.13660359778333,-331.94778151073086,-166.85934499781982,-259.0198301865239,-93.27975454296819,185.95488471620212
48,-710.2456239863668,-67.37551756694579,-49.94605756995594,-28.83090021146445,-234.4180270556801,387.95287682487026,113.10979118579728,440.3113560148686,-295.05216086914965,-241.81670330540396,3.3192162299264276,48.07946107042721,-195.56892140512608,-86.7009572480495,-147.16748965421957,-71.63860777321318,116.85952888831203
49,-726.9389940161906,-1.6361069737396687,-20.76957596244278,-117.90622867177849,-237.94580774437046,370.83360223965235,45.445444229698474,504.6394305619097,-316.8026437437124,-262.24664287390084,57.759607226905885,-209.24847127762146,-175.35185906253457,-81.5475756509794,-133.74835564720527,-123.93887267857227,184.96104660183448
50,-418.8693367960396,-25.841348199279274,-23.857494015783193,26.634841511827766,-147.38917308005256,229.37897374054083,44.6270174642378,431.59902983324037,-186.03141341937086,-113.7247862054412,-1.0406553484152945,-109.40102542417134,-115.1546057474292,-52.19952996066053,-80.48617428055086,-69.57575414506306,93.14759282800749
52,-1149.5939874125809,-174.7860707206176,-42.1971347445438,45.68890258716919,-411.9179892547963,568.6415965317714,151.32733489417137,730.3218134449877,-504.6172035858794,-438.49413612758616,-11.892765654292184,-337.0720451036055,-347.2289416554292,-162.61712188115226,-273.39322381937916,-95.44142073094216,195.19731566768567
53,-1103.2150319624777,-113.81095268195406,-31.087104694521255,-3.062840175702963,-370.99020419287973,591.7369382071585,189.2699747085627,752.5137860772097,-477.72891496028524,-223.405011037708,29.410210926990384,-285.81617764311,-297.13611311883307,-134.84490094290513,-232.006858048967,-88.13224181982632,221.2875964779248
54,-523.7661346351466,-60.420251485554665,62.9363140790331,-41.98980650802753,-168.0589762334369,401.6033216199998,88.1357761756338,318.15928742040114,-229.79753980621794,-163.87539729289605,0.9977785363767047,-129.69483770672886,-158.81704580145555,-103.00640032416527,-143.99784398295074,-50.127271466753555,118.32159235407636
55,-992.4175485032912,-152.2228827653155,-44.49960069177438,-177.04031077075342,-341.932872671622,525.2610098966292,167.50684806142013,632.6234956136734,-447.752075148217,-394.41522384812595,2.377337629827537,-253.01075888644095,-293.8818403311701,-136.89870419488398,-227.01328147485597,-80.28918680747447,222.57593109289957
56,-409.6335718424153,-39.603072550402196,-20.792201399344936,7.9867630822149875,-143.53224293100936,218.39431355768986,57.05434086766429,255.29201847636799,-6.47154024334595,-140.3260274662935,-4.269693807991379,-79.30419361769681,-116.90057470870269,-58.0886934694398,-96.06774051699762,-29.21778950699403,97.7951352163742
58,-638.3329627503972,-81.57578214874505,-25.328063642529766,-69.16061547364623,-229.9038577842057,335.8376696832098,205.86659953263504,463.6996438242915,-287.8013333549529,-248.34245090001636,2.52853241038087,-164.61091125272608,-224.8790896925093,-83.64368509730582,-176.51591296972487,42.278541245650004,121.70433504993825
59,-692.8280939357071,-71.55038087457437,-27.44501970728556,-20.70921835589113,-239.25433544252735,373.67987043447835,313.7307125302549,449.6907362677388,-312.8962750709245,-235.48609113340635,13.483657726395178,-177.161586399984,-203.019052523998,-84.17296988185797,-150.58153599901118,-86.27428796212077,163.11045884961044
60,-987.0090755409723,-151.10568543103287,-44.32674010280067,-177.00954598796721,-340.1482607115511,523.4855060025485,166.71410340626304,628.8393073339362,-444.3939298971779,-391.83557523079185,2.446497788032191,-252.55730711591914,-291.6466757865645,-135.97117760620242,-225.50268737944612,-79.96060653614273,220.01919143121222
61,-1016.409632954214,-104.56287856133734,-28.803425881383646,-25.296344441409836,-339.0537162919805,553.3589899961136,194.43661905556837,708.480508333711,-440.6781580729345,-191.81439371933882,32.556598134629986,-255.54991005644894,-275.85068427576255,-122.69736526132402,-215.37876619607843,-57.56804295615787,215.74616527824787
62,-993.4784039259769,-99.15708338442114,-28.192177647404414,-10.730701420912512,-328.10729525936426,542.8923702794208,170.53519104895508,679.3033260103741,-431.17653592000426,-178.08180203112167,33.416878988473876,-250.10687391190814,-257.48472236996764,-119.53612959269438,-201.74738414127776,-38.48849849734741,221.0455843399388
63,-1076.2664875470457,-110.31302279597094,-31.784068865212642,-48.6913131819082,-358.4939150364689,585.1677148674391,194.3335261032512,736.411571601546,-467.5607535016434,-216.3426538582285,32.26925189758876,-270.1603636728751,-287.95419895472656,-130.1261367260555,-223.97212155931572,-83.21895937062583,230.62687972913454
64,-465.50109684427724,-35.760928917418106,-32.29137558743395,-99.74228083550494,-166.0500551156705,236.47677497201826,59.16285743950441,244.50352362642312,-220.22324974320134,-113.89619056781079,-36.61367003677962,-102.73425572595349,-187.65007438156826,-107.64791752216793,-159.82096080751083,-53.697110162908054,123.62561128531759
65,-951.3910591608434,-92.50595730122653,-39.39423455418239,-196.7743078226466,-328.15841087455794,499.8631674469793,147.66620769113737,613.1381248050359,-427.8717646276712,-378.168894456742,3.7003936938788007,-246.78572017447144,-276.7613213460549,-129.26493130958218,-213.23331898010707,-84.8617274525639,208.84212532321433
66,-612.2868477728965,-67.72045040075795,-24.48128018093167,-26.444544670800212,-213.94335566881082,336.0226653982282,279.3671487226795,401.6022415554606,-283.8529243608331,-203.3278577961999,13.062816507912757,-155.22532770169983,-185.56882996105912,-65.11673773590738,-139.45658772082697,-74.78881633946222,95.53972461503623
67,-689.9743514762723,-58.39757352909505,46.833166403060574,5.622061159115738,-245.5405137177947,332.7931329897648,108.47693414650753,481.75346590215867,-343.364441693054,-266.5616264195477,6.508139708854689,-53.87342172714679,-225.18012467866637,-102.17967670102017,-181.445502843613,-45.70674423676774,217.09575819220495
68,-866.477017046627,-19.527378682996492,-24.42983884692519,-117.22492347265124,-283.67023571908555,449.05013757226794,73.40789642692377,604.8577292706027,-378.0693148379584,-278.3635667824157,29.637026861272894,-245.0805636578532,-213.53853609862583,-98.83738107845497,-163.06422991202638,-136.15174880965395,214.11611560853117
69,-917.62886690729,-3.196137406131862,-65.33170004953047,37.88850893868091,-312.3863492248918,495.2599010811149,157.889350556097,579.9918062285205,-407.4270307682573,-351.4656205592782,16.21432355366174,-234.84805782376625,-271.8696288187153,-100.51041182350731,-210.7675334648529,-75.47309175517508,243.38543929041091
70,-940.1962065953427,-303.4075511254422,-49.0662838376687,-17.922211005895573,-319.3633509610635,524.1748661754982,153.12140990762634,625.1344160981761,-428.26017340976256,-352.9819870844585,17.41975765115551,-257.8174594694024,-268.4519173655965,-125.38659920490808,-211.61908400176722,-105.04423643431919,251.43325666000584
71,-1002.2771148591158,-108.89468366950369,-41.07967402920287,-175.28486203577376,-344.6940737155399,531.8200632976312,172.42064122988398,645.0951145803504,-447.58475278330803,-359.8352274202328,5.8086980138490185,-253.50741215298456,-291.7792345689175,-135.1141005455205,-225.69286931636682,-75.36965051893988,214.16118539481369
72,-1162.9887883002386,-176.56786861958525,-42.614349767645095,45.62299255205964,-416.22777520709116,576.0805599483787,153.69532529769373,739.7705493126675,-509.7383284253422,-439.68960021485844,-11.234360318224448,-340.52295417001613,-350.19857495151706,-163.8480609674389,-275.71546861268126,-96.22621553282194,202.43232457186147
73,-636.0776875214252,-60.420922761006324,-56.58241697417003,-32.22460641167159,-217.93908237497877,376.25680185143193,107.55954912404927,403.6067557368807,-264.08028997555556,-221.52444745547112,2.8108599272817423,29.415884667168584,-176.8513556364667,-77.34938316811,-131.1780203911119,-70.59925004299309,86.6097911185835
74,-1153.6285220948794,-175.84318369149835,-40.748657107993694,45.375598057045956,-413.0033451679744,573.3243799576735,152.01235545028007,732.722756608855,-505.70705902261676,-439.7008755286574,-11.729983059135638,-338.20696993697123,-347.9775521255769,-163.38266423169978,-274.339363254175,-95.49631708848226,200.4255654061339
75,-363.6757636629968,-26.921126896019153,172.1004581277287,-10.681504527194535,-116.64726111691448,194.57214482452767,50.80364351416516,230.00599090261028,-151.83674882309896,-117.26663546257625,8.576702129557235,-104.76155515181125,-101.94531025703026,-15.307639979203827,-52.770728827437694,-22.50595363900474,77.95386293872981
76,-948.4279346859304,-91.25006013592396,-28.862556906934806,-9.124168293997961,-313.9371863019998,524.7709833475861,167.4707672818416,687.7466783691373,-410.531861317857,-155.58788096284667,32.52442295390301,-236.34277756139085,-247.40824717113134,-110.88837902742499,-190.60592792585956,-83.14033603338643,207.28618001414847
77,-439.22135983550316,-39.14511601264746,145.2572702273809,3.1414012091814842,-158.73925505688803,191.944134237185,75.1171004686629,302.68040599523863,-208.8843430441153,-167.59628589367486,-1.759232281211575,-86.78543306662164,-133.6361478752016,-93.36453713162086,-140.81489565951668,-48.0898274252333,110.80272306408078
78,-651.5653901105995,-83.02808714441792,-25.9246666464892,-72.62398605345395,-234.37729731701862,343.0309207577751,208.031727375534,472.3227780718363,-293.4520731379313,-253.87604095833368,2.839019224460761,-168.00459215572027,-228.37740246424255,-90.5726020385168,-179.07138572693853,41.515773717079526,124.23277258014657
79,-939.0145068832796,-304.96818549620184,-47.48443329110143,-14.996648060170717,-307.64538510882386,502.4242245527768,140.27888272614655,602.8999854819081,-418.22905246053887,-339.61802817027717,16.36254729000197,-240.5858189996498,-230.32415690577517,-122.84670039103057,-204.73443696079664,-92.86023751227808,253.25903238990256
80,-1018.2791186846804,-115.69488247369603,-35.08098133371094,47.292100078252396,-370.27977422256015,501.65514195339733,132.3355267784998,646.3535948321436,-451.72103471708243,-390.2794414081556,-15.477404303333271,-301.6663518389912,-314.52804050361414,-148.17060122376148,-247.91882750058988,-81.98289027830124,117.95748902427545
81,-744.7431817327322,-65.31115896330665,7.750211706721661,1.7074612070418451,-263.92616237480905,364.16782730182996,118.78889336819712,513.19515054355,-364.26354730167685,-286.2954546317525,5.051196071278797,-24.567459914582702,-238.80006700336207,-115.25677547427418,-197.3325406745025,-55.27718691762838,219.10134332675491
82,-1130.198066795933,-113.04441212199531,-46.45728470305095,57.992032971558956,-407.48544433681724,562.7733037505936,143.4344028151575,715.1902705477073,-495.18347245269257,-434.83266071056545,-12.676740512576538,-331.5153731081775,-343.91955790626974,-156.80510836770506,-270.9018195111096,-87.94476471718319,194.57419263955842
83,-694.1131158089973,-72.03663129159679,-27.622243897633982,-19.47502062857747,-240.33150112313706,373.2261585783831,312.91356201030106,449.43116780208834,-313.55700900128,-239.97551240408885,12.530865162018104,-178.43877545367675,-204.21557048719527,-84.8292969027679,-151.57687123491934,-86.33073287748843,162.22938676043174
84,-1021.4565687466968,-104.20283611870127,-29.2314429730299,-17.28080732617023,-339.4744900931223,558.6534677550674,218.10407054796408,706.4049814473198,-443.34004520089053,-184.99264462419825,35.15447499307787,-256.3815606563555,-270.61488149306007,-117.78754113025026,-209.55979631508214,-87.09139618440543,221.3315522491709
85,-739.9893761046337,-66.59988584750248,-35.19773931710732,-16.138452622916738,-256.15800940712154,402.1234784559116,293.4025382595488,481.17774708095175,-333.66247599870326,-249.8243207700107,16.713744929300653,-189.2535553250187,-218.70243884203336,-75.60017365881217,-165.44081657633112,-82.09468571765842,175.1285719792395
86,-750.8204199485449,-85.66076033680017,-28.055210287719994,-28.912421294658138,-258.5254133008331,408.9648809218411,303.231046081584,497.4275016431488,-336.9231176023504,-215.58627925880234,19.11537186673199,-190.8135100385772,-217.18001643180799,-78.95142410683746,-164.5230086413401,-83.80771991914507,168.99457984237102
87,-737.06386055395,-13.158275914815464,-34.37062278534085,31.063841044904645,-245.73399274456725,381.41243400820304,225.1470231538043,452.9594863022778,-326.5795658335484,-308.0960060839418,-0.2070240915992555,-189.3521242315909,-209.09125980663129,-150.98357564269625,-149.63794729748898,-97.99060212621352,201.96137597771406
88,-1078.1054345549644,-321.43645947079096,-51.1924168749495,-6.143671824074055,-360.1959933805237,567.0026010492699,162.98687962735679,693.4676160462051,-480.02357201714506,-400.96638235060584,13.453840895991982,-286.6577042070391,-308.2966631623616,-142.44060145215542,-239.87163971939725,-113.38915330186944,267.0506102624643
89,-1078.1054345549644,-321.43645947079096,-51.1924168749495,-6.143671824074055,-360.1959933805237,567.0026010492699,162.98687962735679,693.4676160462051,-480.02357201714506,-400.96638235060584,13.453840895991982,-286.6577042070391,-308.2966631623616,-142.44060145215542,-239.87163971939725,-113.38915330186944,267.0506102624643
90,-674.668455706937,-80.90096733951951,-27.064934246025494,-37.3231028247795,-236.5755817687159,365.04092063618265,300.6107150020604,450.75073177450173,-305.8467442344629,-229.33387364150641,13.457190727022397,-172.96833860379465,-206.7173718930705,-72.45985281896628,-156.68328821172312,-53.19621478570282,149.27479641007488
91,-872.9729878427255,-22.85183215034617,-25.66558618698955,-104.81365708353987,-291.3236843952035,440.0133888010204,63.7836777759431,596.0407620030171,-380.62201941441594,-319.7347353936858,20.0691212162483,-255.5325106471914,-222.694068236786,-104.27173702564643,-170.9718272456528,-136.2518565273166,198.38158141403812
92,-534.5064123172317,-36.29664717479683,-22.549588186280896,-23.71413821214944,-179.43767166896546,287.4753557008231,50.31457634840508,319.6278925037885,-245.1516917213064,-192.7528722097761,3.292835930336265,-139.98190732803,-134.7023305829209,-80.21651646182627,-110.87294912508997,165.5472762221632,147.51381503409624
93,-1137.7557019871608,-113.69290243484188,-45.63312160093935,57.62892821663718,-406.5935644821856,563.2043649554932,144.8706908977307,719.8394828042896,-498.0875174932158,-437.45875107790397,-12.395903539355546,-333.6086582585757,-345.6018140698646,-157.8396679145299,-272.5057331377756,-88.66496817758181,196.28850507083902
94,-768.4552121023524,-35.95613407525674,-29.481902673982212,31.94849067076577,-260.73145433787704,389.273352435334,229.11559367292975,473.7089847765334,-339.5001007998643,-319.1620769333651,-5.377106558064356,-205.0408881702538,-220.13425547780727,-160.19791417791586,-158.8114747509134,-100.19607258644689,190.19177405893333
95,-698.1600142039969,-60.48358884319501,42.2847765323922,7.454779538317507,-251.0501903809002,330.08592546563733,112.40182325391385,490.02117126533176,-349.7287120058214,-273.1384770973045,4.22151154438065,-49.34607131551345,-228.20964890237974,-116.84195367629229,-196.74546469791844,-51.24904083558181,218.48720602195587
96,-1045.26217938011,-91.1774777740002,-28.594193063976842,-35.793505163595526,-345.61883959715556,568.6534732030979,173.00418931786234,726.2519602502196,-452.39668602361473,-198.72013868029939,37.179058788071224,-268.85404548406626,-270.8570074596579,-122.36838562358035,-210.3816604592679,-97.32747677232997,229.88418799795315
97,-626.7395154946215,-89.0859514380504,-35.56235058712442,-15.427441140968341,-274.9716601831682,409.1033021220349,136.43974473367365,531.8882050074399,-378.7177343850531,-297.1158041680126,2.863495999423687,-204.11957786936608,-256.4129842012383,-114.26772848073357,-192.83771909167774,-66.34472103241416,194.0094538445337
98,-772.6657495263264,-89.88399442496615,-30.486243396097105,-14.019605269741957,-272.2326366810409,409.53068502694725,296.55395825872046,501.66767708955683,-347.2437448953747,-265.37981289011645,10.590869898458477,-206.21950831737436,-230.94195247640658,-85.47083921494172,-175.60967926566371,-84.35660109325948,162.4778979712801
