,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16
14,342.6845488550013,96.98834553365371,0.5012672239236248,-101.32675023374057,128.57426568171002,-27.242138981300876,-16.863728346314943,-48.08736936315631,19.311567162303206,66.75272916561207,-122.74287104485734,220.74969906308118,-147.96870454361547,-14.980567403421036,-16.86260054894599,30.541207791495484
15,579.7415437113137,-53.088144455241675,-12.454522614134033,-217.41049550186108,242.19494535846704,-58.07515302393862,-32.29393894531203,-90.00278406919472,91.43848788944355,141.0417876496715,-263.8162914466019,280.5321634550367,-306.94312194994393,-19.499695810023947,-9.76225031415795,84.4274200528224
16,510.25743905143315,-49.858494765358934,46.87504821419701,-164.49270351909007,207.78742737250855,-51.393587677068155,-41.37603940129648,-33.235869949870995,18.94361969874534,68.6775375238013,-109.33369066366501,226.8077145764162,-114.4252816372,-16.56627191711032,-25.493721406851783,23.216394799716742
17,521.9914482464111,-27.066657924112214,-30.425167363373074,-152.0944371580508,172.6803386048942,-35.311933442004914,-14.497759845449858,-55.52608656149325,36.290166292352566,140.60059352107479,-214.5107877602158,195.05338430351904,-35.413114952141555,-23.159880614595323,7.267123867203509,93.03112877017989
18,450.41233669073995,-39.9576470938893,-10.37780237251397,-172.79010792042274,142.7348910947533,-48.28980532168707,-26.007642311332926,-68.57539781365524,191.47755631023617,95.64752501888171,-187.2817083585499,180.04911999949644,-228.78432165330204,-14.688785698239807,-6.7242156636523704,51.753456533014976
19,392.5633206366876,-27.039484836291507,-7.689336377234514,-118.85457011439668,151.71391573847708,-35.166403883513816,149.49863725808464,-51.86768643701078,29.763031940253278,73.99269076850798,-117.5109707292749,164.5465189853535,-163.84429608075075,-10.63666061987107,-6.467828255600182,47.11016659371428
20,326.2033575947284,-23.712037408425548,13.9925406487036,-103.76684431772453,281.41995674984184,-32.975125256271895,-18.068136708536297,-70.21478341570156,-4.1406136309391535,80.6670735844441,-105.79463741321679,127.45897419432971,-167.91051965769284,-35.45071333132065,-11.577850433976037,53.71057216519442
21,309.2977370503071,-43.66534178705876,-22.835735033406326,-100.47481775153926,105.86283932911722,-24.917167358363994,-22.762401588573795,-33.086701557226526,27.077668191176485,52.546877900219116,-101.99259486809615,303.0932036515833,-133.2248107579874,-15.172221279141834,-31.93119216853974,-12.400421522454765
22,489.4092303024009,-38.36705524314487,-35.58705420524136,-146.39334337030286,165.8764299938026,-38.82417333739171,-17.9700513510217,-73.13702942839474,29.3603646905529,109.8736016744667,-210.70197182307203,208.09779691526103,-9.78286437560705,-19.890163083565977,-4.00812939898529,64.33698656837689
23,575.920284020829,-56.82989560831688,81.6111710373639,-167.9923923083554,193.11026337639458,-51.2218362927371,-32.211622751793854,-54.0749020564452,8.788420222782543,116.92077278607726,-315.13961678875285,251.66305740926427,-276.4515344685636,-8.296141866046106,-6.060155833681482,49.63039780267154
24,524.4136438787322,-47.418724977501746,-9.34842250956333,-201.60345380922442,239.48739276517657,-53.875517203129185,-30.139066977416483,-85.03535603810606,49.53341129452277,136.38481524732663,-248.8422634325714,270.42694779610207,-295.01049612099683,-19.942037265449315,-9.841148276087079,82.97281400536299
25,530.6979128364937,-51.07876720957169,-9.502783232196501,-204.08980762537982,241.05534255876898,-54.47625013991473,-30.521191324361848,-85.91828186292491,53.08970589689881,137.850634122866,-251.23280315534024,273.68360917953765,-298.2961401046979,-20.28373296427813,-9.86240601162219,83.97355668674001
26,645.3524458168856,-60.94585934311483,104.79248411713189,-185.64311895959182,226.15773304453,-62.921853156444676,-44.784018928919,-77.30626924451752,13.301077568052774,130.4660126124822,-238.92720216342207,274.8531573735731,-293.78621536292553,58.495891322782576,19.105762086535638,68.90886562298014
27,437.5221829543436,-78.30608473704619,-111.4818959024132,-143.94371198116428,156.781408852366,-55.912633289006266,-42.47335740232504,-67.52939770406951,-8.091542159336488,19.59012856395469,-177.1989075158261,247.07208358738194,-144.63839164131767,12.871190684723553,-27.17055382923773,-32.53688079819617
28,548.0896097415377,-49.70577752411348,-6.074476722410328,-143.58624343308102,209.02781676168715,-42.9521285892733,-20.510664597095207,-64.82630824663539,211.74248633065457,99.18504166951863,-184.691252596591,243.11155320036718,-217.42475702836327,-13.452363007075517,-11.970658798460898,47.135430828219434
29,494.6373233712292,-45.584792404137744,45.00384725576837,-151.73552274520682,192.2607559360637,-47.536454818391014,-38.08788760572216,-30.18674839364604,13.982723831695044,65.3147365973116,-99.55847552187315,209.66533355219028,-58.88318243871032,-17.437321743412312,-23.537412270820973,22.45710970521846
30,582.2879607712455,-53.63028386507666,-7.836961741678504,-155.2732797867359,234.78940117109443,-45.871835541735244,-22.34412197967112,-70.70820380289953,186.81525165562545,109.7816680441732,-204.97199113417713,266.8538584107979,-236.66858744222924,-14.179238120135322,-12.61926805108384,54.82143679347225
31,529.5651641308325,-51.819621169664416,-11.045415622335236,-203.41151040159957,241.2340767846785,-54.529651542005084,-30.76721196490295,-85.80478867550121,49.275676820299054,136.2930771670116,-250.9063340935711,274.8592193970544,-296.26575895849015,-19.828311618780063,-10.261224816432792,82.25038360093662
32,391.2742390261556,-26.57993612450881,30.121968692443193,-134.29298811385812,82.70252368385002,-45.20280011536852,-68.39995884275078,-94.53411023718523,37.99839148610017,28.56270748709252,-29.101678472651837,80.5930907487878,-185.189319438315,-121.15865036441542,-58.21601128817917,82.12809976672808
33,718.5660559337612,-64.43938515076431,17.475964271890746,-212.11043350364054,249.99420435689683,-72.44726684404058,-26.48608501991952,-202.938790437725,8.869821086960929,148.59197773008634,-242.76409459118577,281.8625050558956,-337.87970204223825,-67.055085641885,-30.272129507348414,64.1671453757981
34,198.58259500025923,-19.15225552049632,5.870350591856085,-62.202372117563066,60.995783173099106,-17.11612536312965,146.36684688221106,-32.67864884168125,6.497748310566308,33.14291246881777,-99.31329944187611,85.52238478493283,-94.63866229757294,-21.589006022677992,-14.107367824567556,20.199949049235943
35,571.8572584401873,-56.556300635666425,82.62604546317993,-166.89267758355794,192.12979770711985,-50.81028532185037,-32.558411472502414,-50.58419723475948,8.811910761137572,115.24425532526628,-312.29625616634394,250.46764056358853,-271.8657840828015,-6.94192565595927,-5.835511293394015,48.73795743330369
36,426.70899049702814,-27.687049711179387,-15.169379101435528,-125.87166358807599,152.36047688427632,132.81574754936682,-19.517998160691093,-22.29774109529929,22.87651721343255,94.75801834148814,-152.0875355018739,168.56190076422794,-192.854471694937,-15.896140253908104,10.87653363039342,61.431711614675436
37,840.4299167150527,-69.79883562661263,-140.8062666848954,-245.61052263792854,283.58421389915685,-80.87304064210947,-53.23750358633537,-95.56860509318422,33.486151348330665,165.70046709752918,-297.90172343381363,326.5552469830358,-408.43927572854625,2.795517881931259,-5.916592485097263,108.12205335739648
38,492.5932178096865,-38.581262733769144,-34.55008046268999,-147.3289212730484,167.46327633574563,-39.321901255991996,-18.373942188393016,-72.97525936899928,28.924849652644724,109.6543534305967,-210.42505909340068,206.3284112907676,-8.630912295184748,-19.766391369145246,-3.935897979950473,64.54730497549369
39,525.6208825916955,-50.79192887663971,47.95272350469312,-161.28057556012675,203.9364968181044,-52.99969250425676,-39.34420371543496,-52.64598458535968,9.44456935290297,67.79494859162371,-102.37753223965552,221.46380962300614,-111.10018280659101,-27.748793585302327,-29.993246907148034,18.234887190917053
40,847.1218722180955,-70.5737081595619,-141.49141088451867,-247.2394600080649,286.97340889057205,-81.44447099945633,-52.31811623476098,-98.21458242005575,32.87334675305914,168.11356781398578,-302.1850078101294,330.5753476893615,-411.5735241965586,3.3229819474093976,-5.587295040193384,107.68643712609837
41,460.72024971957245,-26.372212514591126,-18.587164958179905,-134.50025389170457,154.8488073379948,-34.19034057879381,-12.166605540589012,-72.7240886803251,34.026069676435704,151.0334234812323,-201.64121690540142,179.1734093468074,2.756055123193152,-20.94944392182905,1.0308027068337577,82.00541206784608
42,664.7241023678328,-67.5097986921134,-18.1674346353303,-200.35699246704786,232.32850345819392,-69.67322173302388,-25.353476131241905,-197.74879376740833,3.7128803260220877,123.43330895455288,-226.0864853033027,271.8755005730779,-298.72535878341057,-77.05234604631197,-39.80164595954528,41.090513229374736
43,440.8735492639147,-80.6286778337824,-112.70327310644808,-144.88101142634585,157.3854925594973,-55.8945096851698,-42.52747946069239,-65.81420153448651,-7.915510933952301,21.087807472866686,-177.87240158025568,246.59442418342363,-146.35365934425525,12.941892933574211,-26.35253624731561,-31.333626058486775
44,269.04600932957305,-28.45190111011846,-3.256554174007573,-84.68242298827623,101.25081676013285,176.83865998690044,-17.93013757110465,-58.633615538144674,14.856169686479703,40.839947491357194,-94.34679062320086,125.87016994809647,-114.80907111505844,-5.8994492859569965,-28.321068734802726,18.972123410143293
45,532.465311576316,-50.967735906854074,-9.701172119723859,-203.93796558092302,242.03158381191167,-54.33257460788674,-30.341388380879035,-86.15303776438499,50.18755753292672,138.69615548926126,-252.1860001652318,274.49574523877675,-294.7517182142544,-20.502468617915586,-9.735559694968941,84.76000105842344
46,532.465311576316,-50.967735906854074,-9.701172119723859,-203.93796558092302,242.03158381191167,-54.33257460788674,-30.341388380879035,-86.15303776438499,50.18755753292672,138.69615548926126,-252.1860001652318,274.49574523877675,-294.7517182142544,-20.502468617915586,-9.735559694968941,84.76000105842344
47,847.1218722180955,-70.5737081595619,-141.49141088451867,-247.2394600080649,286.97340889057205,-81.44447099945633,-52.31811623476098,-98.21458242005575,32.87334675305914,168.11356781398578,-302.1850078101294,330.5753476893615,-411.5735241965586,3.3229819474093976,-5.587295040193384,107.68643712609837
48,548.9938576928186,-50.46689453103167,-7.724273824833551,-144.03451945742057,209.5003172032228,-43.45145800333802,-20.853999618924902,-65.3115232320737,210.87583942829616,97.96365345373081,-185.6648058934698,241.59011679418091,-216.57070714817428,-12.862931410062764,-11.931422081585499,46.197707982139654
49,541.2778335253671,-34.60970743953726,-20.251318903963607,-166.4503685649636,191.9454837137966,-41.61981574437245,-17.057069423019655,-82.99757663574772,42.98106210761656,138.72445504039402,-235.84029557420857,221.03146757789276,-53.61835443707938,-26.991127744285315,-0.8602004416302519,91.29520501422802
50,847.1218722180955,-70.5737081595619,-141.49141088451867,-247.2394600080649,286.97340889057205,-81.44447099945633,-52.31811623476098,-98.21458242005575,32.87334675305914,168.11356781398578,-302.1850078101294,330.5753476893615,-411.5735241965586,3.3229819474093976,-5.587295040193384,107.68643712609837
52,613.704239126959,-27.643753780619214,-87.64513884527949,-177.44472569905616,195.07091057716366,-38.95394477641908,-26.70257796070164,21.023452941902104,27.775978560970746,158.18061900959265,-197.46251789465416,204.02354598312212,-283.95336330622894,-6.0518079859595675,26.16018568305492,105.74533598187647
53,813.5217115278966,-70.85375229696841,-131.0401890686013,-238.39666094240533,311.49758307096505,-80.42497384247172,-51.4426114956701,-111.67419723200379,34.77204125946984,152.58811932772718,-295.2336390110728,325.82648924239857,-392.60583745585416,4.424968803983505,-10.6949814255414,92.25710474139504
54,296.70009442745715,-5.226508078378003,-2.934501212692696,-93.56966414132381,102.75193754234192,-20.280722308983666,-18.03887717671037,-30.609599454860366,32.013426943057624,62.66078193019472,-94.21352830898509,292.4782768443094,-137.00697808692183,-19.761475009373026,-29.257201851341595,1.4697145348620626
55,463.7552427932516,-53.95244454919649,31.42087940895027,-146.68612760548066,184.54104826492784,-49.28591103590148,-42.53534794666174,-24.513698972462592,5.864245678655942,41.344654356984805,-87.42610779524719,213.70337145174315,-73.77591087115192,-9.462927675883554,-28.272379439470654,-2.094000525277525
56,869.102329955069,-77.87380650660255,-130.0017353866328,-254.65723915370967,301.35731896311773,-88.14359889273726,-52.56108417557226,-141.10379516409157,30.17640843540794,165.48862753684688,-312.2277376637773,346.44681138491507,-422.99397417882363,-9.457065256638746,-17.468106045826207,99.33006995268211
58,645.3524458168856,-60.94585934311483,104.79248411713189,-185.64311895959182,226.15773304453,-62.921853156444676,-44.784018928919,-77.30626924451752,13.301077568052774,130.4660126124822,-238.92720216342207,274.8531573735731,-293.78621536292553,58.495891322782576,19.105762086535638,68.90886562298014
59,299.4830057473946,-8.723697286139387,-2.817556645578112,-94.30506317132985,103.07398976050075,-20.37305084382594,-18.213496746589215,-30.958804367519296,31.882782480233338,63.60291493995021,-94.74857006166663,297.2525164585678,-138.41511892012926,-20.224679354775247,-28.57889405350215,4.279117720725581
60,511.9831499673392,-51.18824676683309,65.23890737280918,-156.43804884822293,200.03700607818251,-51.892940876349485,-43.994906251700634,-28.59786811498075,9.638367920743221,62.73379837811495,-97.52611740146166,221.76051040283474,-105.55797064153636,1.2764388372613025,-19.342374566554586,17.80131360266024
61,581.8702358454524,-52.84672136945927,92.16525370844744,-168.74403468464226,202.86355659763262,-58.24496305469918,-42.331500434583944,-79.4640405254542,15.327683993308208,116.32081329061707,-189.84143355942047,240.9640978616987,-266.2562424194589,104.0185261009655,14.233559463984601,67.62915958128124
62,195.85902412160945,-30.688052613762437,-3.2254682885994663,-102.18779483551293,136.39927307453254,-30.338533250054226,-18.322735368445194,-47.36908395687646,-22.58084984618581,71.32631044603177,-121.76406794631976,150.72134266995604,-174.25767533723152,-16.335876811743198,-9.252068326800307,40.64159764591211
63,693.0129812460588,-62.61039046568304,10.530370392762363,-205.40077496269637,239.0150705951654,-68.79781850597283,-19.91924180041736,-195.963957731039,7.724161781022382,143.1870899883732,-256.42298647496415,272.5652399849628,-328.8729389351881,-83.35320808480941,-36.543685725248906,58.63666389425865
64,611.6072983901472,-55.02368603575158,97.54023398030891,-179.45714185961444,204.8552163466945,-61.95082107453702,-52.4626266358168,-84.71758618142259,19.42224540367388,114.47503412179019,-184.16720428847592,242.0107197369374,-279.5658417978856,39.87541327917172,10.646923980134485,77.12415148351819
65,537.2148079447254,-34.33611246688681,-19.236444478147586,-165.35065384016616,190.96501804452186,-41.20826477348572,-17.40385814372822,-79.50687181406201,43.004552645971586,137.04793757958305,-232.99693495179966,219.83605073221705,-49.03260405131727,-25.636911534198482,-0.6355559013427867,90.40276464486017
66,589.519132697898,-57.55753426696517,60.43228353114387,-173.0912057777797,197.1317178516202,-52.82200398356648,-28.597563810730488,-76.06871052058565,8.12074053266361,119.87935700924052,-320.0965091345482,253.05367807965735,-285.1114042336589,-34.93510109552241,-16.762251027078122,48.30891763647695
67,450.41233669073995,-39.9576470938893,-10.37780237251397,-172.79010792042274,142.7348910947533,-48.28980532168707,-26.007642311332926,-68.57539781365524,191.47755631023617,95.64752501888171,-187.2817083585499,180.04911999949644,-228.78432165330204,-14.688785698239807,-6.7242156636523704,51.753456533014976
68,556.0208691761508,-35.848117297334475,-17.831116271104285,-163.1990873050828,188.41139203256668,-43.42139601021498,-15.511613136723671,-101.41245713751886,33.00126291359677,136.44092775788457,-226.3540050519882,215.8030875644532,-51.509394150472794,-37.965152295933834,-5.85239636123093,84.9521212011381
69,618.9732457457181,-27.324882499714047,-84.11019968904819,-178.60013514900157,196.8555237755769,-39.233511395638814,-26.83883295075888,20.549719903199666,28.294187815112743,160.59346925319554,-198.6982376138596,204.96433627264574,-287.5355862008287,-5.036576536295613,27.0861895911326,107.9934219913639
70,811.8503028582904,-81.3869579663299,-146.60531583577756,-240.59380403404236,279.2825072543136,-84.90172914409935,-55.547687969452966,-115.93655272135955,25.589369305115667,140.13544301057235,-298.1870248888236,339.2632820159536,-383.4919519594211,7.199247441191802,-16.304177066799614,79.71113875051404
71,503.91467391478676,-50.13180930900239,45.20315179503844,-162.90568691588663,205.69261580282642,-50.98363820164585,-41.662272306463414,-30.392150173019047,18.535978372650135,65.99888009107252,-107.74079606780626,225.86024694904765,-110.1374334516712,-14.746395824431463,-25.302071568723736,21.1759131771523
72,807.1789463912502,-71.12706684061187,-132.71208548775988,-236.8096443392019,309.402771501283,-80.01502436704942,-51.72884440083703,-108.83047745515184,34.364399933374635,149.9094618949984,-293.64074441521404,324.87902161502996,-388.31798927032537,6.244844896662362,-10.503331587413355,90.2166231188306
73,265.0920211847292,-34.51258213299389,-3.497771849645861,-91.22370008485578,101.79662777178703,-20.027525702638272,-18.12507390574802,-29.04531320603649,26.006224301695166,62.27236294245004,-90.06344783241335,283.9647655100486,-139.19251506685526,-20.40160737265768,-28.43812028072896,1.6801792836164584
74,811.8503028582904,-81.3869579663299,-146.60531583577756,-240.59380403404236,279.2825072543136,-84.90172914409935,-55.547687969452966,-115.93655272135955,25.589369305115667,140.13544301057235,-298.1870248888236,339.2632820159536,-383.4919519594211,7.199247441191802,-16.304177066799614,79.71113875051404
75,477.1729411790606,-12.633308480431577,-57.776905513580424,-138.52442178232099,149.7523390788314,-26.3751205072746,-18.659538160204733,37.117672435885936,24.017139976329094,129.80150237209622,-145.42988891113137,146.77471791146732,-216.81515683035838,-12.94232082983224,79.07905677269838,86.97312806803504
76,693.0129812460588,-62.61039046568304,10.530370392762363,-205.40077496269637,239.0150705951654,-68.79781850597283,-19.91924180041736,-195.963957731039,7.724161781022382,143.1870899883732,-256.42298647496415,272.5652399849628,-328.8729389351881,-83.35320808480941,-36.543685725248906,58.63666389425865
77,309.05258653991353,-35.354338459342294,-4.718909735798417,-103.81537388692519,99.63658293645967,-23.115058929200817,-19.52408265954371,-32.663744847229914,64.49940805212933,66.17714878420061,-100.75021840234866,289.40775457040917,-147.7900351744453,-20.195604827466937,-27.127412212781174,5.568097600269133
78,649.4154713975272,-61.21945431576528,103.77760969131587,-186.74283368438927,227.13819871380474,-63.333404127331406,-44.43723020821044,-80.79697406620323,13.277587029697745,132.14253007329316,-241.770562785831,276.04857421924885,-298.3719657486876,57.14167511269574,18.881117546248174,69.80130599234799
79,671.8348979175319,-61.99753883229508,91.3739361836997,-194.11757819084173,235.35797126943086,-67.09369429065872,-44.18814047164722,-108.53138212326637,13.907004046230167,136.19294056989966,-222.71676367531785,278.1916260938683,-307.77407800999663,44.62258986847496,13.61060098426941,73.20360540183518
80,362.86717796237986,-29.05516378616105,-27.49995631868615,-111.90290351033198,290.56324048915735,-27.49986155346135,-19.40377031114415,-36.035673382362695,29.658682845026604,53.740848696602974,-135.90333032328232,159.83741947449454,-136.0917442307028,0.4279653854543744,-1.9233781184787087,3.4432661279610253
81,311.5969860984858,-32.85412736633056,-4.800079716524142,-104.61529760151502,101.22622119429737,-23.3492625226066,-19.600528845314773,-33.02697171141877,64.92468456014005,66.44341126555948,-102.00555153836781,288.6746525284022,-148.73004669950734,-20.07700363362436,-27.97212593022783,3.630539107828279
82,807.2654439857372,-47.621091735843144,-130.9495352633285,-236.27944895304603,278.8377602495772,-81.2157575623987,-52.0631285562544,-112.52282433903386,30.705393173122076,150.4581212921371,-293.8571725699745,334.404474101576,-390.1329989816539,4.435835551581674,-13.57582102128652,93.61340810643992
83,520.749433037079,-55.00841583184853,70.15172356091988,-153.8009042515923,175.05338165505137,-49.135761316455955,-26.401281461621046,-6.5882829768125015,6.820577137143708,100.14298440630108,-296.96833497750237,230.73754743354678,-251.51864888548943,-28.952266502455874,-18.844501012007807,39.23611657270622
84,628.3994806543076,-56.02594539171053,-2.1054875480012085,-187.2023411902753,216.76572124875568,-63.20381109120024,11.674730398164774,-193.3151253928206,7.513853343134644,128.79205420919124,-214.2726419223948,243.7572671690324,-297.13304135201537,-82.80122186895976,-36.86982658151157,54.24687398717568
85,559.010136238905,-36.076155532723234,-16.982947959847564,-163.86719487662225,189.08165933057253,-43.70256412489914,-15.58731231123929,-102.53317522105506,33.08834030328853,137.8516380295696,-228.8401907977438,216.99182707228402,-55.38951924530586,-36.484260963677855,-4.959387155312666,86.05216595742895
86,589.519132697898,-57.55753426696517,60.43228353114387,-173.0912057777797,197.1317178516202,-52.82200398356648,-28.597563810730488,-76.06871052058565,8.12074053266361,119.87935700924052,-320.0965091345482,253.05367807965735,-285.1114042336589,-34.93510109552241,-16.762251027078122,48.30891763647695
87,840.7791070814491,-70.84702270320537,-143.16330730367724,-245.65244340486146,284.8785973208899,-81.03452152403403,-52.60434913992791,-95.3708626432038,32.465705426963936,165.434910381257,-300.5921132142706,329.62788006199287,-407.2856760110298,5.142858040088254,-5.395645202065339,105.64595550353393
88,373.40333248306086,-72.44246575555896,-89.35679430969643,-125.33513619736473,133.97614890447713,-46.70725070212527,-35.0029947119782,-59.207065873043675,-7.11486381455343,13.750468784480201,-159.51532895664354,222.63676324636705,-70.34449414503561,7.0761168818549205,-25.034734257539295,-36.04771173109591
89,834.509012176479,-73.14141988186985,-134.83477722882236,-244.27133922407344,285.1627659569629,-82.52101032749364,-51.575685034380776,-116.57532383334535,34.30053510529704,161.48756880034017,-309.39079100957196,334.6810728058085,-364.0636963315352,2.2775535425154345,-10.855876014033068,102.76683170281778
90,645.3524458168856,-60.94585934311483,104.79248411713189,-185.64311895959182,226.15773304453,-62.921853156444676,-44.784018928919,-77.30626924451752,13.301077568052774,130.4660126124822,-238.92720216342207,274.8531573735731,-293.78621536292553,58.495891322782576,19.105762086535638,68.90886562298014
91,838.0361691124596,-72.06009490119305,-134.32338673369645,-244.9359048214757,285.93185612058875,-82.17528451302933,-51.25272786091158,-114.80312680321498,35.02893285009139,164.28538128068152,-309.7905893017026,333.81227937314935,-366.8718535552489,1.8899269931371938,-9.784187811372444,105.56436154037623
92,238.19410626045465,-14.966230876786781,23.54939112302178,-77.99839730962034,71.73705279553396,-25.779630929576,-21.68297388366137,-47.41023435270006,19.03890504083486,37.812188872696574,-55.4939706567001,76.24067562151367,-115.87291782242006,226.0881130753026,-29.297946244999334,38.76966574733783
93,811.8503028582904,-81.3869579663299,-146.60531583577756,-240.59380403404236,279.2825072543136,-84.90172914409935,-55.547687969452966,-115.93655272135955,25.589369305115667,140.13544301057235,-298.1870248888236,339.2632820159536,-383.4919519594211,7.199247441191802,-16.304177066799614,79.71113875051404
94,847.1218722180955,-70.5737081595619,-141.49141088451867,-247.2394600080649,286.97340889057205,-81.44447099945633,-52.31811623476098,-98.21458242005575,32.87334675305914,168.11356781398578,-302.1850078101294,330.5753476893615,-411.5735241965586,3.3229819474093976,-5.587295040193384,107.68643712609837
95,529.7566398290593,-49.52341010268431,-5.109994311849943,-133.4470842000028,206.38392082105204,-38.93877648150405,-19.634835165497876,-59.4379346908775,185.21604676248245,96.15952300891932,-172.99105136875926,267.3849728136944,-206.83777563419443,-14.658455270707693,-15.913158493634912,40.066378670707
96,623.595470287959,-59.37964532190274,-4.018774587118726,-192.6536777261828,228.4659467249026,-65.59530772565132,-21.305986929880184,-195.33271529278548,-0.7407718415750307,133.25802805851913,-217.6916845945138,254.6944035582351,-308.64970945426774,-81.46951542745673,-36.34542711587352,54.99716638232624
97,196.81598220086136,-33.351116731082726,-3.415603597621497,-103.13882590707246,136.05553239212844,-30.612734058591712,-18.453793959740644,-47.53957800484752,-19.31918728899621,71.58373383045681,-122.36423278038797,149.93686648114016,-175.19516696266314,-16.332969359012367,-9.10692014272821,40.77049563386646
98,845.09281368382,-77.05529874315448,-114.93449119987969,-247.02868103622998,288.3114570328246,-84.53912052144558,-54.2763239011454,-111.62337836779497,29.759738072853622,160.19269893567122,-328.52931070495515,342.568128370849,-413.12844779445885,3.8272152354886773,-12.161802584799462,97.35687618489236
99,805.6833283480534,-78.25635443256036,-146.54444455577539,-238.73405358305962,277.3527021411261,-84.16417745804921,-55.45684164278335,-113.03583208396022,25.734094498430622,138.75691914927293,-296.32043452066586,337.9246803598841,-380.2969932946685,8.56079473564176,-15.858856607933065,79.26493222579863
100,847.1218722180955,-70.5737081595619,-141.49141088451867,-247.2394600080649,286.97340889057205,-81.44447099945633,-52.31811623476098,-98.21458242005575,32.87334675305914,168.11356781398578,-302.1850078101294,330.5753476893615,-411.5735241965586,3.3229819474093976,-5.587295040193384,107.68643712609837
101,847.1218722180955,-70.5737081595619,-141.49141088451867,-247.2394600080649,286.97340889057205,-81.44447099945633,-52.31811623476098,-98.21458242005575,32.87334675305914,168.11356781398578,-302.1850078101294,330.5753476893615,-411.5735241965586,3.3229819474093976,-5.587295040193384,107.68643712609837
102,868.9351890881084,-78.9271270735387,-131.55824806335042,-254.87695346287336,298.1358113814525,-88.59127442290003,-52.97159182295055,-141.53003071302714,29.25814123997252,164.2433599051314,-312.52307625155237,347.79049066227054,-422.08258562918036,-9.179637392917915,-18.02902560995203,98.075473353594
103,671.8348979175319,-61.99753883229508,91.3739361836997,-194.11757819084173,235.35797126943086,-67.09369429065872,-44.18814047164722,-108.53138212326637,13.907004046230167,136.19294056989966,-222.71676367531785,278.1916260938683,-307.77407800999663,44.62258986847496,13.61060098426941,73.20360540183518
