,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
13,-469.02702923163224,572.9927241123578,-247.86141570244368,42.24266086335006,28.697110837878093,-130.82301178581747,-215.74469672705294,-36.58239675049401,143.88674776507597,-96.25646964732957,155.88574055006913,2.8703516832468314,-137.08783248774145,-120.0351527071158,188.52793037261048,-56.02196044597035,-34.6595480238867
14,-163.0641414992489,193.97001352507579,29.70770383468361,22.284672896593605,138.75055788608114,-36.48981620331044,-78.67420444296064,7.690549477156654,65.32772427183667,-27.918521674428224,71.52926540063491,-11.721262657210719,-39.919582780795665,-16.091745042288547,80.02657784418057,-0.18246101934294393,-10.7730243210511
15,-190.23235988899398,422.67865949705845,-207.4236683380175,46.61566938455399,-8.124265482738124,-91.01347466758482,-145.53178828536014,-17.91556331683285,131.27424002672979,-73.48573600080402,146.9739771836613,-19.61518986201765,-106.43204406749135,-84.43625341739028,155.76927495311628,-53.158532951833934,-55.19891246347414
16,-324.0435802971942,241.08150011465875,-186.95154274015692,39.68708989048396,15.976092441367165,-101.24632570384124,-144.0055318650437,-22.937604126162412,125.20825536253035,-59.579713662820154,175.3716047989023,-11.97081683004402,-148.69424245606257,-87.59004632353404,176.93618602149354,-48.56461633373994,-10.659008112203527
17,-140.31550316685482,145.99588530020185,-78.75689755136045,12.959773194287797,17.97679955284392,-39.45594255160383,-57.38644218276541,-30.297877885565274,51.019872573591876,-30.83684687183355,58.06178033357497,0.7336689089525859,167.34365771354786,-42.146404655061225,16.3198642517909,-15.770521827764654,-12.552855864025181
18,-238.7594532745791,315.02468881885727,-154.11087534076975,34.6416868531627,14.04878337022425,-67.98289693010814,85.28442742876238,-20.949713730620502,99.4059340723513,-45.87921110797283,112.89319593806061,-20.626276620754087,-76.54231969970948,-62.372491820380006,121.88908103635802,-45.25281440750262,-60.36291631593259
19,-293.79578935240136,351.68199025989367,-155.19586680128842,87.65691791951949,23.518175517036305,-70.94960345205172,-129.21218692473468,4.208448531530329,117.90103688906332,108.23393813501245,138.91200404087965,23.723144184703813,-70.2591165277139,-51.511600980892425,147.73152907283696,-47.75166617359467,44.56823934710101
20,-289.0111458414508,344.7602326482987,-154.12928674222786,53.690620110146845,21.843892171045695,-70.34376889152128,-128.46344508035602,-1.1795040073978877,110.16760874455578,106.30545107095487,141.15744273310838,24.558141130579823,-71.79917331502082,-54.058879605089956,145.78129442263742,-48.852052862329586,87.252680722528
21,-438.5459132611791,544.5554286729414,-229.74304692416914,35.564176822419874,4.924179372580097,-130.6737792600277,-213.29516940681253,3.8509944979303894,132.7355203932088,-91.37653095256506,143.5658841503415,-3.5487470971239317,-133.32502995186817,-99.6785925054293,166.4259788802923,-46.24566496953745,-33.94511900084719
22,-278.8777083318468,171.5043892130002,-149.3588646438904,33.53608619701822,10.532854514200244,-62.979254023631405,-136.65077196082137,-2.7178305748366762,95.03074573220775,-31.671880804856908,63.207766131503526,-3.592906063745635,-11.823297484811548,-49.38754727951821,86.19778287862545,-32.79049979383178,-13.018169906461104
23,-230.58687332981796,320.3443670712288,-129.12427320467012,31.87061467778597,10.434910431784026,-60.17166933643296,-117.91212865184801,-45.407023935654614,225.02675539960785,-10.737243501579051,217.78263794259905,25.244188034976084,-58.980725614256784,-26.512160903937733,118.99122856028816,-62.274432133258344,-34.56226443169103
24,-163.60284994641896,416.0086981154951,-203.40603927132273,49.25611691516915,13.62842941126198,-84.79144614866911,-141.63589135912434,-31.34094612902972,135.1360823330812,-71.29303686196057,149.68061579834912,-9.264580039418274,-103.19951583704335,-96.65479808692331,160.86414342946424,-53.55805168210555,-43.962080987104066
25,-166.7512719870469,420.192269325792,-205.34867717786426,49.76943936033822,9.670613844680906,-85.50433637782042,-139.9281114867447,-31.723978194489646,136.51682533615556,-71.9462283361734,151.14254990256816,-9.48866450041682,-104.04736916538252,-97.2322710533804,162.67533529333997,-54.46379994471363,-45.093235400657115
26,-254.31753160059648,314.5673355034122,-142.02842129999704,31.206139264725103,13.17138189933199,-71.24541382045085,-118.10279568171312,-20.88523985499835,129.30304577217464,-51.85363550196412,278.17385205516155,8.337729051032147,-73.82770984197735,-52.279034877855494,124.77883568042859,-39.075470708996164,-20.573650028386016
27,-171.22176112607428,283.38228166770597,-122.06104846637214,8.60471502196599,-41.661524101290475,-78.16907191788455,-137.20236478274595,54.46825878141817,50.738123211261936,-35.400232017434725,66.48009300810514,-34.729009396273156,-63.13007005900181,15.257863462764536,59.89172188829652,-20.939354045773005,-11.18314085757826
28,-237.15910957555806,310.0666409888147,-148.9296257547565,33.998874171465246,11.757602344492769,-67.04284175219681,86.64134808566541,-21.176810289966177,97.66655445387418,-44.80571250705626,111.04061364807262,-20.617454553568777,-75.38504400921151,-61.88111762259048,119.84601901233019,-43.79248700394168,-59.39986944785169
29,-318.99535441223384,197.35178788915215,-181.92918646296667,35.106912046054816,15.640177090480115,-97.41208681570421,-141.71236969381874,-26.32207215661672,120.28000932882898,-86.181931472965,161.42233392936322,-15.62685114962838,-134.9653140992757,-87.93631499579124,163.69479634914492,-44.84169054296832,-21.1821472878479
30,-249.1459111030937,341.9732082200986,-150.1651111719208,11.903578852927668,-47.12720743709423,-94.02370909441989,-155.05311384134959,52.32216729374623,63.86192272116864,-48.96806962916935,79.76000258950164,-37.26159079870551,-80.15041396464451,1.102936519923421,77.56181186597793,-26.52672107009633,-25.979177865679222
31,-40.80237631810409,235.9267853327375,-99.6124512148843,20.825355758478135,82.20020616496404,-45.7072625276993,-109.43922318131142,-11.48422909182743,66.16616503876145,-20.143816311373275,76.27335602586608,14.595767880794181,-45.69457096088566,-45.11321535528309,80.09704073643458,-21.237700561346305,40.82206718560178
32,-437.5805578569797,546.4808810161952,-233.04035524326184,35.68291772989654,7.996543802751169,-130.8949254257841,-214.33237951105002,4.424396294998225,133.2493634359089,-91.53595455328865,144.10685606481988,-2.9721359352994305,-133.3896829080176,-99.18828232430235,167.06195971259328,-47.143540102437825,-33.02426682904149
33,-322.75319372991083,384.36326747082273,-170.84619203461003,58.813608814882826,25.178270835850476,-78.8021344320262,-141.89819285565005,1.6084932657244146,128.69644747908632,99.62726038952934,183.6911754404115,24.81168191755578,-78.84641273946455,-57.287236410819055,160.40761675149238,-51.958421058748186,43.10862926145575
34,-109.75098731889433,154.34448736705903,-63.59423426736082,175.92386613332434,5.097792230764298,-31.568416921642335,-54.73696231026596,-7.322412642613526,75.44736401465873,-5.024610821128356,53.99214171990577,3.694911098821123,-29.527739054663304,-22.82337137354738,61.22874877755163,-18.180150712017614,-11.967463225490377
35,-307.98651522966355,227.746154020253,-178.20878927248611,33.955989506201234,14.010515949897297,-97.2488269264115,-139.10546288619312,-34.952932043569135,144.13175379722605,-82.1106002596183,181.69943852152377,-11.822842058765938,-144.1520844531785,-81.14498107329871,168.45885663942775,-50.85507406884198,-26.027982618619035
36,-214.23713427562583,271.15911738029524,-123.26388523751665,27.19053319631219,19.753135248122998,108.7547996427404,-99.38234986512239,-51.77938574137448,85.28358621554632,-51.974978738584866,86.67749621001357,0.7781758500797925,-57.142788775008825,-51.84095324164136,95.16506685953372,-44.452015952787086,-9.109592884778648
37,-468.4115885720272,568.844403967117,-247.49167879657514,41.82436677381882,28.64352674849513,-130.47192001203908,-215.56331873669785,-36.95529044031023,143.46683194970046,-98.95126289163905,154.27770446111717,2.4722803561123894,-135.78023042092107,-120.1513272482247,187.2895774410486,-55.69422896919479,-35.78888719241803
38,-284.1957955104127,174.2667203195861,-151.0147297553727,33.82762781901688,10.794943680345161,-63.50279999215114,-136.96552867826932,-5.484460219480057,95.52053422828833,-32.59347426080553,63.889768902657615,-4.118631076052934,-12.427984078563371,-50.204794062664945,87.57985880894041,-33.538101417041304,-14.419840658243459
39,-322.4286225484505,235.10057417170322,-184.08918085335753,38.891142985800194,16.085174083163935,-100.22363516979652,-142.21800615847886,-22.357656682830893,123.39881864319177,-58.57842971347373,173.38994389397462,-11.672727980452851,-143.17091747018372,-86.324988449809,173.74264545289796,-47.64584233392341,-9.750794572947019
40,-332.80581038794725,411.32287071326124,-197.11224266501563,35.66993597344942,43.68490613136935,-81.75463885887882,-145.6075647410097,-138.6012405559597,95.40741854716988,-71.24466344055003,116.7379192093019,-16.496695252801878,-82.54328690716935,-76.3789093439535,155.77301616432075,-62.89882366355736,-30.998443078476807
41,-267.0147619124912,141.51451756187373,-138.40055080203564,34.072429227852574,22.508058342712495,-54.64829507503508,-120.22865896426991,-16.81907786937891,94.50044965577183,-29.84296065186141,60.90379813876726,3.9745790972898,34.73580466404919,-59.88092595087537,76.10647211532145,-30.894465152643026,-11.884324321351041
42,-332.96583014205237,365.71731117916136,-178.04816410756985,58.913916661553586,23.989339637054087,-84.53540570405949,-146.45954445507056,1.2978404163684918,128.3556748044019,92.9719570624391,162.25440746651094,19.51277948416533,-93.34770720201398,-62.2579210739902,168.10404373826856,-53.448383111925324,42.3211087801364
43,-439.3775608816371,544.5534178648495,-232.5163038919292,35.36641479905671,7.368770968143121,-130.54747581910507,-212.6676915364743,5.811439709862785,133.89895780902265,-92.41665527673932,143.0895742401792,-4.6504475728860575,-133.44642697477298,-99.80756250990443,166.04442388925045,-46.093885280663855,-32.64382771264167
44,-197.3569121104521,246.88545854239996,-112.89098577786743,27.041729742010027,4.289322176838392,150.41833839104206,-89.21445563155494,6.738638652472092,72.43282112852633,-29.694425186124615,90.55112480833652,-6.547107916860789,-67.69393580744848,-51.600220093570435,97.6913897220324,-16.61335830520588,-14.539113112976953
45,-164.0920488019426,416.8264427769706,-203.48673594088035,49.30446166747145,9.402580197446236,-84.60193953726981,-141.62600664141394,-31.660201029861568,135.17359456960907,-71.40401955965616,150.00058932653167,-5.1019153491348925,-102.78226855161212,-96.1584670572371,161.2402587910302,-53.94882447124083,-43.09995738392688
46,-215.21821007675592,407.1577944626838,-218.06577042585286,51.63763075434353,4.088387395346347,-94.59159328854724,-146.2078796705292,-33.95403136992008,144.58593670634653,-83.47151583351561,165.62655367856553,-15.58139282712026,-121.49112162363804,-104.64705120709601,176.41266129240898,-57.67689214136608,-56.137639257870376
47,-466.7418272142185,571.1621837056139,-247.05203087899199,41.26553139200219,27.208154524116395,-130.895364382585,-215.62710032802372,-35.54583588682875,142.48427357350397,-99.06130740710599,154.26996485362167,1.6406025124038435,-136.86545924095705,-118.61963030843607,186.6348053833047,-55.44717925897814,-35.97784013799102
48,-272.83556745183716,301.36548268679064,-138.63555604012748,31.13704361894306,28.250983262670193,-66.08393308418812,86.9749183317418,-11.594532747582207,89.47435627429643,-40.059326788643595,108.13533733779637,17.837480843322076,-68.45567891030883,-45.579253365643886,110.98040511105546,-26.973219025203797,26.028660279564882
49,-131.1361327615763,102.6119951906601,-69.79443527278524,13.08745216853307,11.329081935769484,-36.153820632943585,-55.84115526038879,-2.682193578137647,51.54857032702733,-19.704098030778344,49.21265025565095,3.7391148287162905,180.07844355729594,-36.66486484407528,3.893971382573516,-10.17315314745032,-7.809651065133708
50,-381.2439938710601,463.14037168893185,-218.2450199607215,41.68765609819131,57.53136623286692,-91.10332943384982,-160.50607033779679,-151.26734071680752,112.8767258498751,-82.117033035567,132.99513327091995,-8.055762790027183,-96.00427579145058,-101.65602575079662,178.4935721085533,-68.23992882744508,-33.11013300726295
52,-466.7418272142185,571.1621837056139,-247.05203087899199,41.26553139200219,27.208154524116395,-130.895364382585,-215.62710032802372,-35.54583588682875,142.48427357350397,-99.06130740710599,154.26996485362167,1.6406025124038435,-136.86545924095705,-118.61963030843607,186.6348053833047,-55.44717925897814,-35.97784013799102
53,-249.44205502743787,312.07074197221783,-138.44100735794513,30.395377873174112,6.110839323449984,101.95024000069918,-112.94275382642603,10.1049203099805,84.64226056154743,-36.63434506741968,106.00279890724248,-5.807732608006042,-85.21529174514416,-65.34532329395735,117.67810147723313,-19.246944546497403,-18.82565719366382
54,-290.3024423612422,315.1147047024889,-142.0095610852427,36.0426129957688,31.098943725257346,-68.10158273019238,48.29064993035144,-6.915349961599012,94.44349686365229,-10.50020878049676,116.0381778858121,27.569604643506317,-68.8152643534536,-44.36310251920377,118.37191527749366,-27.944590210780362,48.78615288117779
55,-301.19156012305734,222.77609604721928,-178.8576945056399,29.91579517700524,1.0865293037501522,-101.96985167151684,-142.8295678747515,-12.57199548950977,111.18351344681058,-87.62809126058443,159.21384783442772,-24.268308538473892,-146.4705099882186,-73.43482233673677,158.00493612843567,-42.81680446381779,-23.841929253246796
56,-461.20871740767615,562.3042420762317,-240.12812500286245,48.46537817894306,22.138839546989747,-129.78173422191293,-214.08007119324213,-5.683053185088103,146.69101298845678,-63.195269548219,159.22939628483158,8.955747722595497,-135.19440080045214,-112.9321504081916,185.27482167278265,-52.5875177314892,-20.809031209651316
58,-230.36639572397272,317.1608291529366,-129.30683407069813,31.369433332370043,10.208023506280854,-60.58601133536918,-117.84793236871822,-45.97007481900985,224.9053842070089,-14.532879454999232,218.06849128019536,24.444317322927272,-60.344215342817556,-27.089647258612676,119.16087706988795,-62.1359777044693,-35.870400806360344
59,-176.23465582409403,204.6258165443499,53.18878818597889,23.82712290391121,97.62750167391671,-36.86905831981865,-83.35185017409934,7.172293700418373,71.15351104014464,-30.068703001634432,76.90265100788422,-7.585130070354022,-40.43337583525568,-15.522793394283127,85.44993839813539,-9.133258765521989,-10.905262646908923
60,-302.5484516410353,248.9579874586222,-194.07557525228287,38.27676805845915,12.1355540374716,-103.13265945574732,-143.9717128902649,-29.029239228067688,127.95284199716502,-91.35934679687607,175.97719798772292,-18.43746985794296,-153.9553982395614,-94.94438429833113,178.31387821084493,-49.28127901120027,-28.41559428924789
61,-269.5541575281437,326.48417111788723,-148.61640312504835,35.98919783728827,16.17871710629059,-73.74722123494574,-121.22789777250745,-10.541984183645642,106.08720804369942,-28.562646881073647,271.62529263316713,7.6170583002434995,-75.44098077853455,-58.27987624697244,130.20416602763936,-35.75419089504915,-4.256852301989015
62,-166.2127574605737,419.7366511206179,-204.8766928589241,49.282866826672915,8.466453577177921,-85.77845393918841,-143.6789419278545,-30.219499052226062,135.61126520351917,-71.79515429513516,150.31705826092227,-9.745201291241383,-103.8609544629126,-95.69513357005667,161.521361320678,-53.98615587627907,-44.135778254600154
63,-329.01619960445436,356.0694889096753,-172.52518638860403,59.74278922040034,25.72236799825619,-76.88106797691337,-145.28772738281762,3.1994123517586814,125.37022857663672,103.980384153546,143.315513201028,23.530773333309018,-66.63678924820229,-57.64480293832978,154.02402932665188,-51.55561263206024,44.10908084151622
64,-233.67835429684635,279.51876335598325,-130.1280726136281,26.383127176578892,13.202173253495044,-65.6123721264947,-105.07165744523861,-11.237230804134773,89.96912834312917,-53.80718932855318,250.67256413313208,1.3850205694810978,-78.20330409250347,-53.222912173874626,154.4442536502622,-27.512950356529448,-12.682031764857992
65,-317.8891737011437,199.59829866225093,-183.25417368147146,35.50414899517146,15.440251547537544,-97.7354079660573,-142.19175196149286,-26.666541024324598,121.00909720877557,-86.52764610591505,159.29124390938256,-15.951530101388443,-135.61822178785863,-88.75179173462307,164.55265670587468,-45.28730156598433,-21.952399797516875
66,-442.53460458866226,548.6383112425436,-234.13273734216835,36.36369192989786,7.642086887633308,-131.40424179883834,-214.65584772757987,4.754939401932206,134.16994594117094,-88.91895920525322,145.35117830823833,-2.839052161209361,-133.89773277753295,-99.35281803935248,168.3159639943922,-47.62636318671391,-32.93521184925649
67,-48.94581989858854,107.46577208829905,-52.645558441323985,3.8063399461229475,2.636057995422628,-25.059024831873483,-50.633671961477326,-30.051706958679766,19.594455897314393,-17.146233046343625,36.04389725495797,6.652719655035099,-34.06500354317657,-37.501106016645906,44.416071897759316,-18.098630398762307,214.79468693768246
68,-282.8002989530452,200.7188761111919,-166.4606866574539,42.42113085269291,20.800695843482103,-64.86097082001677,-138.11262752900035,-19.52137955111676,113.02561085833919,-36.31721134134151,81.28272666030836,1.6524993877754859,-20.400808470502895,-71.87879362002906,107.91380615276155,-39.81742661187485,-19.475733982348796
69,-379.3630485567725,461.8338635175116,-217.39355222949823,41.13779907498525,57.23048132666148,-90.72311586047037,-160.01655882343346,-152.22684106785607,114.84265050131431,-84.36936984967126,133.69087740361766,-8.046936134569625,-95.59885360522185,-101.02796298535006,177.6483396964879,-68.45045966570041,-34.69525328671492
70,-439.3775608816371,544.5534178648495,-232.5163038919292,35.36641479905671,7.368770968143121,-130.54747581910507,-212.6676915364743,5.811439709862785,133.89895780902265,-92.41665527673932,143.0895742401792,-4.6504475728860575,-133.44642697477298,-99.80756250990443,166.04442388925045,-46.093885280663855,-32.64382771264167
71,-213.5484487189473,409.4755742011807,-217.6261225082697,51.078795372526905,2.6530151709676066,-95.01503765909321,-146.27166126185506,-32.54457681643861,143.60337833015004,-83.58156034898255,165.61881407107003,-16.413070670828805,-122.57635044367404,-103.1153542673074,175.75788923466507,-57.42984243114943,-56.32659220344337
72,-463.1014227453854,565.1131749032392,-241.4172007532337,45.157857172028706,21.042693711488624,-130.75306842793032,-215.71421531884286,-4.574108371055168,146.79221366531874,-63.67541936726536,159.89315957626545,8.228690376377527,-135.89909199859252,-112.09251962747003,185.35408889814428,-52.79939386964385,-21.070582822317554
73,-241.30048957088934,293.99602064417843,-131.55772441511758,29.721443529420856,35.84767314393891,-62.7343014382818,55.27616253675972,-11.725260173202418,86.14323194366818,-36.82123630188942,104.42044709327337,26.49530369343019,-63.92118036076982,-44.25488285202623,106.98584643216637,-23.594003436454035,46.93814593727089
74,-192.92984282707982,236.09650167941157,9.953390099714172,23.435114989186037,87.58546355665561,-47.29179369157338,-100.93130040049475,18.95031108486806,71.73696503213102,-30.392468475160573,79.87641670588366,-16.153700368908517,-47.413847204582375,-6.99504072925445,88.73596073844895,-4.606679283715173,-11.399656272402192
75,-92.5741099220468,122.66061087475804,-63.61707198489066,9.933621686897464,217.1089380231781,-33.797269801927655,-37.273050036376624,-29.36954062611244,31.12365567373633,-19.335977544529353,40.79482043380368,-15.677022846004471,-35.83107860777854,-41.132855660599475,39.92705210862808,-7.768048595218698,-16.526575728761266
76,-293.79578935240136,351.68199025989367,-155.19586680128842,87.65691791951949,23.518175517036305,-70.94960345205172,-129.21218692473468,4.208448531530329,117.90103688906332,108.23393813501245,138.91200404087965,23.723144184703813,-70.2591165277139,-51.511600980892425,147.73152907283696,-47.75166617359467,44.56823934710101
77,-207.84617276760022,290.683460254754,-117.05657003318673,32.22315920237166,-14.098438746942183,-63.136352138902566,59.81277919309178,-27.220422928334692,92.08685656607757,-42.16922350566394,103.71179360003953,-27.734849587670368,-72.99480055565232,-68.05422748275555,112.59635856831433,-36.82349967354512,-69.13872390270926
78,-230.58687332981796,320.3443670712288,-129.12427320467012,31.87061467778597,10.434910431784026,-60.17166933643296,-117.91212865184801,-45.407023935654614,225.02675539960785,-10.737243501579051,217.78263794259905,25.244188034976084,-58.980725614256784,-26.512160903937733,118.99122856028816,-62.274432133258344,-34.56226443169103
79,-211.03422254474168,264.8451899374027,-120.0677977918484,28.60955871293912,4.885932895777828,113.15974165586991,-94.38881290454681,9.08161706469307,76.95635708024558,-29.567155027422178,127.88712333081753,-5.889553875749068,-73.29468709120954,-54.24015012425661,106.84096095803966,-15.993832886216614,-15.558061223860564
80,-431.53098567513456,524.2642411262983,-225.252866250842,35.18508586361722,18.309534516586734,-122.18540863059741,-195.8326534077873,5.990894708250616,144.0823323438359,-98.65238008212647,137.27711889567416,-9.885263740389462,-131.3860339709927,-116.63996433298948,162.6386878467267,-37.47461480914331,-18.15674145616933
81,-207.84617276760022,290.683460254754,-117.05657003318673,32.22315920237166,-14.098438746942183,-63.136352138902566,59.81277919309178,-27.220422928334692,92.08685656607757,-42.16922350566394,103.71179360003953,-27.734849587670368,-72.99480055565232,-68.05422748275555,112.59635856831433,-36.82349967354512,-69.13872390270926
82,-440.1011256843282,545.738684742104,-230.55490769944961,35.729762932209944,9.13664411740181,-130.72921449095767,-213.75361094168764,4.808797683171403,133.2657428616887,-91.64050410992948,144.0516287859056,-3.4910010499288626,-133.29178070771766,-98.6178517351551,167.1032945343908,-46.7252988380505,-34.033961844702354
83,-469.02702923163224,572.9927241123578,-247.86141570244368,42.24266086335006,28.697110837878093,-130.82301178581747,-215.74469672705294,-36.58239675049401,143.88674776507597,-96.25646964732957,155.88574055006913,2.8703516832468314,-137.08783248774145,-120.0351527071158,188.52793037261048,-56.02196044597035,-34.6595480238867
84,-293.79578935240136,351.68199025989367,-155.19586680128842,87.65691791951949,23.518175517036305,-70.94960345205172,-129.21218692473468,4.208448531530329,117.90103688906332,108.23393813501245,138.91200404087965,23.723144184703813,-70.2591165277139,-51.511600980892425,147.73152907283696,-47.75166617359467,44.56823934710101
85,-307.0478156845496,192.57212438702555,-159.10857798988974,43.5989225324956,25.684506817962177,-62.779274024475534,-138.14149266856154,-15.85006885613269,109.5452761440081,-4.545096663041252,80.04752586713215,8.17886063237694,-14.65171654640734,-64.36001804946221,106.51110870199828,-39.28591328696346,-1.2369195172001912
86,-290.3024423612422,315.1147047024889,-142.0095610852427,36.0426129957688,31.098943725257346,-68.10158273019238,48.29064993035144,-6.915349961599012,94.44349686365229,-10.50020878049676,116.0381778858121,27.569604643506317,-68.8152643534536,-44.36310251920377,118.37191527749366,-27.944590210780362,48.78615288117779
87,-466.7418272142185,571.1621837056139,-247.05203087899199,41.26553139200219,27.208154524116395,-130.895364382585,-215.62710032802372,-35.54583588682875,142.48427357350397,-99.06130740710599,154.26996485362167,1.6406025124038435,-136.86545924095705,-118.61963030843607,186.6348053833047,-55.44717925897814,-35.97784013799102
88,-63.1334805730343,260.6849140402655,-85.82515407477551,23.54773013876747,58.926626945663756,-48.175893983177836,-121.90572860095394,-9.060223284386282,74.49823067246652,-27.13689985189389,84.18426669629736,14.33780901295497,-48.250795742484904,-40.90660873276059,91.5806499523105,-21.68112969937726,39.962223583121265
89,-441.9191639290572,544.4899910973029,-233.76300043629982,35.94539784036662,7.588502798250346,-131.05315002505995,-214.47446973722478,4.382045712115988,133.75003012579546,-91.6137524495627,143.74314221928637,-3.237123488343803,-132.59013071071254,-99.46899258046139,167.07761106283033,-47.29863170993835,-34.06455101778783
90,-226.58927908343418,315.6946367262772,-127.14973822721358,30.89895303653667,9.90403253667985,-59.328549668431336,-116.1722318780163,-45.180966325144105,223.3334276533747,-13.406828793727799,215.67210201655558,24.45783825335441,-58.29422754591367,-26.269464898684202,116.7371240507064,-66.7899680241054,-35.41809873919484
91,-468.4115885720272,568.844403967117,-247.49167879657514,41.82436677381882,28.64352674849513,-130.47192001203908,-215.56331873669785,-36.95529044031023,143.46683194970046,-98.95126289163905,154.27770446111717,2.4722803561123894,-135.78023042092107,-120.1513272482247,187.2895774410486,-55.69422896919479,-35.78888719241803
92,-271.4665170350302,329.509446964487,-149.5090700149784,36.65603381899556,16.1062329806841,-74.25299398192973,-122.57259559411267,-11.686685812206134,111.73109510182067,-27.78696822160567,271.62630152328586,9.058159863962942,-76.11301978947515,-57.35411341219957,132.21627887941736,-37.31914759348742,-4.999431138648925
93,-433.8161876925483,526.0947815330422,-226.0622510742937,36.16221533496509,19.79849083034843,-122.11305603382985,-195.95024980681652,4.954333844585353,145.48480653540787,-95.84754232235005,138.89289459212162,-8.655514569546476,-131.6084072177771,-118.0554867316692,164.5318128360325,-38.04939599613552,-16.838449342065
94,-466.5935503272982,570.0930976119182,-244.28358605972494,41.60873186566214,30.191668067646596,-130.1479844779368,-214.8424599411607,-36.52853846925481,142.9825446855937,-98.97801455200583,154.5861910277364,2.21840279452733,-136.48188041792616,-119.30018640291841,187.3152609126091,-55.12089609730694,-35.75829801933256
95,-237.3811747167577,309.30256545530875,-148.2715383137999,33.915446301388485,14.02084584813093,-66.8414047079375,87.10726003513052,-20.318156225639207,97.4435679459218,-44.89536829075778,110.84318112645228,-20.281534424187498,-75.07786866978209,-61.05540230088147,119.5988001442995,-45.03000889848107,-59.5003030198708
96,-327.71382129873837,353.2034885402288,-171.4857381609137,59.75931162567728,26.91366992673833,-75.99523046930071,-143.78969974911996,2.093326826044504,125.16089479815167,104.26076766857447,142.836016047472,24.13731873107577,-67.13539482638357,-58.55462892969973,158.34116307821998,-51.30626976520049,44.584855009333644
97,-65.8699953491673,300.2633720558085,-130.32842700555483,29.297125329189196,41.20274606852314,-56.94974085622341,-131.00811622026222,-17.403850407004935,87.99227636401064,-32.42731652763906,99.46841893698402,14.901877039994142,-60.37841833575416,-57.8432808120775,107.13123864090953,-32.06284623684845,32.5384754549682
98,-269.3587462593975,368.17481998628136,-148.06096578334268,33.2672012600183,12.276362940718961,-71.3954005870691,-136.4573580746454,-47.480893441944545,232.2818648717282,-21.343022345560613,195.33599404675962,24.667200516321742,-70.99796699242788,-38.270045141735075,129.9564407279977,-65.79232233247252,-39.32058613306163
