,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18
14,-96.75930372282718,64.52938588616833,12.433468615606996,27.80701064268226,44.16146170822062,-8.437909312154668,-11.28495639684365,-56.53848873839683,-33.64918376486544,11.856996555878164,1.2973844994830863,63.851521763463744,73.93640889701537,3.099944836102379,-4.239822316891229,219.56887938842732,-31.084981787887795,-43.803549367822804
15,-129.2271297910792,124.62670977290453,18.041949104282594,-135.4779418994818,79.5145599301581,3.874635999278606,-18.789505692098103,58.932080670364634,-51.864928010871296,27.78537004668007,16.213012821737614,91.18746526046735,130.73841067789198,26.008447365148477,-27.545326351509335,91.72839532791073,-80.88747122755278,-67.54468661992223
16,-184.52494908848436,283.1461688471184,35.994746987586566,-165.27296717366673,93.30585753674488,-12.101493940096631,-12.489756192459703,-92.99275719243464,-60.21468315116941,14.482513005548538,15.150485530821335,51.08451768445012,110.36066624876588,22.406187565976808,-46.629750793895646,119.97499207357718,-77.44530322138995,-91.7636257867465
17,-71.97581785965035,40.231129828507775,3.479311571772579,-59.297328035668755,203.36564138711597,2.5449336841099583,-12.706046932544245,-49.29573281946195,-55.5824363506183,10.77093758964111,2.219250564274766,50.91516517298624,30.270590543886478,-2.021623615505842,-26.971059429273275,46.24630663838316,-4.430652704821544,-35.051684220705155
19,-138.8935145862716,102.25758127312268,27.77829963468592,-131.4657906516033,88.36762511230735,28.647421991375143,-4.304297295084364,-87.7971021021077,-39.568481619770225,33.05028493222447,27.750906541528735,291.87015573932416,121.49635438909938,34.183487753215026,-33.543453856477186,116.47163919516854,-49.49840040148335,-97.91511055915477
20,-81.48550821412115,45.34602033536161,-4.938391489896077,-82.3325283880966,36.877950736939205,-45.41577102161188,-22.919776807786747,-53.11850938127574,-60.908869531615856,8.252257408551516,0.5201340543627833,116.09672284158809,73.55570203584544,-12.697902759544078,-38.281322840922485,65.22334791113597,-8.599572450359055,-278.64579214333764
21,-10.155477146027762,81.4775340454632,23.866974501521625,29.26013841964782,66.95980180088509,8.91208321058735,-7.147603381611468,-67.88139111270064,-22.741739314372825,23.678895747239494,21.652580804128856,59.870533151207376,100.46540192134452,-1.8457252070114951,-9.17659719797996,62.17851072027339,-22.087275605267067,-57.14746000089419
22,-109.93748913928377,125.90811614826906,11.15684263926363,-91.73087831284919,61.1407507193161,-6.004900149375608,-16.0714795146227,-99.13658295402793,-53.920633140858236,20.981501574092377,10.003379181086538,103.68001550471317,-93.95495942873536,11.605938408849118,-6.144319624035218,93.79905623483492,-15.429754854484104,-53.847834267407336
23,-110.19185315232565,153.9270677492755,0.3400878913059995,-103.81338653188455,58.363875896416545,-27.57285104628755,-12.333950159755014,-86.55546333832675,-58.92707617667346,8.977550199940039,9.78716847672932,130.48600670775278,196.85498463647815,19.404775582292235,32.32248426777345,75.79737444689071,19.89017313175236,-8.044252995209474
24,39.121832842383064,77.31284921238746,24.723446742346542,-62.50744356171443,70.15732605474761,14.733647968544407,-11.681074109442157,-38.18358206819194,-17.313519839758285,23.903176744623494,45.49496442693411,59.95539591880143,113.42301828059585,18.50289386094057,0.1674538429806094,51.438761143316604,13.89051927243924,-67.15918175011433
25,-115.94073082537476,60.84843219198727,13.26340987840656,-99.43846690701038,55.2807342234118,-11.521233850807489,-6.150470858852618,120.53628824620122,-35.73120218756354,13.14023959915921,-6.311926223171861,97.3517899510305,91.20092537393377,24.896407460534576,-17.309939169964498,110.82457735401692,-23.42941603572666,-67.27216958879093
26,-180.96008266156755,288.9262037732531,31.172798399113624,-158.86149605231742,88.67342044728639,-19.885576554132527,-12.27698797938057,-122.07246027660037,-66.46234939150438,10.881621508830994,13.013595750492907,58.59707776145226,123.6279460310108,19.526225092985484,-36.18830915644398,116.13430709163221,-65.89831815037684,-77.06587247064667
27,-131.7114551230498,126.34495388152757,-1.6199988555154041,-110.9791149085224,72.46267727108777,-15.0136484766333,-29.609024221308736,-96.73564555486914,-68.8779614757537,24.10769788028713,-4.065471407064639,100.3055538459696,135.49439107630727,12.575375069675726,-36.91785861819857,137.0856164628734,-239.87521684958102,-47.615807964036705
28,3.1914226829587773,84.13251395439471,21.286070597762684,20.188828532688262,64.11817715681191,1.840166966213325,-6.2937091458128345,-85.8099986856796,-29.6257623546951,20.72567190897014,8.011820182571741,70.07851607622173,94.32820385224365,-0.5733809817499393,-15.748058586377358,77.48755863126021,-34.83196266918161,-56.953104197024736
29,-184.4664705642404,285.42972839317434,33.61366279218083,-162.8054006772208,89.52934674282658,-14.831690203115414,-12.835689559063676,-125.73411227348538,-62.25335302726109,13.29678928441933,13.324742728943717,55.20093395933542,67.43205319863192,20.27532115784119,-43.404096156763,122.5333861580906,-72.92782698075455,-88.94777355945257
30,83.06420822852205,103.28992250199083,3.5880802920129544,-140.92451276245825,56.936355330000055,-24.253457767699576,-14.399423434664845,-130.03305293246996,-62.899384930307875,9.449398270885466,-27.725239732103816,98.5256879142936,94.05784812427572,26.714984680299477,-38.350568830252115,137.1876082983416,-110.97096618758107,-60.3509070824908
31,-112.65436557204448,52.15902401168616,11.50099124383813,-68.8301106132678,50.09539423836072,-14.723797458867445,-5.607582302496606,94.73001149170486,-34.33417724398137,10.504428846601204,-10.06304133589348,94.74657013796636,83.15862733807553,20.410616703521672,-13.46555264791769,130.96773059571802,-22.44051349793299,-63.23810194256898
32,-120.86553114716916,136.419925659268,29.207128023613016,-135.69592005879602,91.01970216684907,-9.213476544450618,-1.534292145853289,-98.03825375620062,115.27725014805402,21.576444846640555,23.568139998734562,100.74607172683399,88.85759111304522,48.1022125996515,-4.216409337195874,148.9810485243408,-25.109104952627312,-78.36612698556115
33,-147.39459038992786,118.4882813186249,30.097915307827023,-139.71865863871835,96.19479445224154,2.0845764210843107,-3.798447552353355,-96.51181883360404,-33.489858364868695,32.78495366846553,28.10538745200089,303.5146971833552,139.85485170802107,41.85108728561014,-31.525236890194726,125.38373132924573,-48.45697335897109,-121.82530427994963
34,-61.186160933710234,35.2099564213634,-5.823771886473634,-56.23803137628323,33.76322979467512,146.66745484215653,-18.717422943844664,-38.67121011496334,-43.11770707389797,-1.3199963175761613,-15.501223191757372,113.06537905616302,46.36977264736625,-7.654506543310562,-33.434286890118386,50.928589860247214,-7.263656424797928,-33.4430383785684
35,-141.71662883522916,106.91937872598963,-6.0727402187190025,-142.33678737511397,42.646930794755484,-56.11651250646433,-35.71062327526919,-117.94960411202177,-97.13917789470968,-2.32803986965071,-14.75020053156279,91.17179721965142,175.28086303241054,-35.55332987321462,-71.1902980234023,96.92005999471726,45.64772849051013,4.2265303876633595
36,-108.05692204896913,83.08520639015838,13.304330110196537,-115.53081518210547,67.07107374018115,4.393344690381847,-9.985390523978541,-85.63267895823292,-38.01902459799633,197.37816788778036,10.951702707638088,44.8462289618061,117.63995017916066,39.25083515491545,-33.33796085967369,105.902706892546,-17.19774152018438,-42.433500549780405
37,-150.8159718595168,16.673625108786528,13.742922968084144,-167.8031127547492,98.54252901350455,0.5786398661231446,-16.96449227147755,-110.08684430845979,-28.820175638419176,20.95611883017349,5.269267675104117,67.14368063402821,102.61230475835917,45.66616000510777,-38.18305716885322,150.00495428901792,22.24796651910257,-102.28538625117613
38,-184.4664705642404,285.42972839317434,33.61366279218083,-162.8054006772208,89.52934674282658,-14.831690203115414,-12.835689559063676,-125.73411227348538,-62.25335302726109,13.29678928441933,13.324742728943717,55.20093395933542,67.43205319863192,20.27532115784119,-43.404096156763,122.5333861580906,-72.92782698075455,-88.94777355945257
39,-180.9008176652304,280.13402145953154,36.35426240227491,-163.70001411513962,94.39541028198623,-14.659974043791097,-10.045334888426595,-123.72820664980085,-30.536523849035643,13.67387651680104,15.740781244333707,54.25841041758641,99.68167766471144,25.88154404036516,-41.794314770823405,130.33238524080744,-72.77510006611246,-91.87408863543523
40,-150.8159718595168,16.673625108786528,13.742922968084144,-167.8031127547492,98.54252901350455,0.5786398661231446,-16.96449227147755,-110.08684430845979,-28.820175638419176,20.95611883017349,5.269267675104117,67.14368063402821,102.61230475835917,45.66616000510777,-38.18305716885322,150.00495428901792,22.24796651910257,-102.28538625117613
41,-186.0299003356838,285.9734903504061,30.77485730264133,-166.54308669830803,93.12972372768229,-15.939980695293064,-15.27100253889837,-125.7573661671291,-64.8394436742395,14.377406796341488,11.315753034191205,54.14509512869984,113.96636027128204,20.167925046034963,-49.87701291284917,126.50291200757124,-117.6233496017546,-88.07558681045387
42,-158.74872124567395,142.11552653141896,30.511286019222077,-147.29524296820628,97.68515088803703,-12.400949732979633,-6.098911849025419,-99.00338001827357,-46.98210880201042,31.621624326818807,27.110898204434143,299.1039521465859,124.7803075388269,34.296624521067876,-41.62138338467226,125.1996055047824,-62.2649920627585,-107.11600074900295
43,-154.19338615611625,24.172280658499254,7.163911994557337,-169.2612235797182,95.88059707828937,-0.7226886595269265,-22.6241635093351,-111.1203424996637,-66.46136307902005,25.230190264430263,0.2763993630926777,65.92193524358956,112.072821216297,39.2232732646968,-47.06730084482796,144.69924786686553,-20.621437718635242,-96.21639442107902
44,-66.17238550881787,47.437656136351926,12.575016780833845,-56.54566394676112,41.13892937921286,-5.2831380429222,-5.742872363436883,-39.624935627031896,-22.359221356984712,231.3666948195844,3.265738261142099,72.33009520258915,41.99522252285632,-4.273346618488513,-3.6953258337487376,55.73501862278943,-35.6441286257205,-56.00976426586244
45,-125.13645210487084,108.870753127548,21.06412154692915,-129.0227184766094,74.02693130028672,3.9348808940969175,-14.009860569848216,98.34308674565872,-44.61299280851639,24.71317493765369,14.821445399222085,88.3675705909962,119.15205441133081,27.67389394501794,-22.91536734132839,93.94890509759527,-36.960228799266865,-69.83090631044843
46,-140.6014399212976,154.90801525782987,25.54386108196533,-142.73315484587172,82.18818006591123,3.5268458113303844,-15.534776970307352,54.3168235734138,-51.02388164290562,25.164582408034565,18.924089375352686,81.45681954888639,120.04150730098151,27.256763302226876,-28.720270558011414,92.470501806192,-47.895216933520736,-75.26778829912449
47,-169.85398443466428,6.845406698359603,17.429251965640027,-176.0498162494366,101.01998796663875,1.6606872486096311,-17.801530215581124,-119.90631418812845,-63.02759276861412,19.403104324365998,5.352631454022114,67.84105189070583,120.62966542463495,42.641024748946165,-39.73253766931125,146.1127019907254,3.1063236909186775,-111.88361016529952
48,82.70438946157742,103.03298520354814,3.6931064017371686,-141.00827915286277,57.23909399247285,-24.56979709760142,-14.205835506279538,-133.0994104965164,-62.81337729219601,9.576377874237307,-27.55748557613268,102.88074224390886,94.05955551488734,26.855996696899908,-38.595645253273155,137.8342513206144,-111.16897064492383,-60.98961570498636
49,-78.32031163537319,92.58787233434992,8.156753704110972,-58.67146125896091,202.71763905803272,-0.4563521786624627,-11.263777486757466,-52.185133257348994,-55.885386238217556,9.298512702214564,4.38564866056415,48.342098060659275,30.76926760775656,-5.884626038694709,-27.655210679910667,42.41750789767504,-23.879853317119196,-33.27506631210529
50,-139.76846220792459,2.21991325680248,6.504358753457851,-152.7287367463217,87.19871568760898,28.608198337474892,-20.814505730081073,-97.65328926659424,-62.35280107801467,16.456366194262547,-2.659781749884557,72.6490429488782,89.75636069402687,33.0151490851815,-46.638773959041494,130.31378623419562,25.525941262634362,-89.83346655496233
52,-213.09461978207116,50.8689359785692,44.699541662845576,-175.61393058131105,106.54747206220243,1.7404251042802725,-6.161202271786465,-145.67867434644225,-52.667039870242036,17.81545906239196,24.859884778664004,112.75208102261028,187.43218016976124,39.675283177373274,-2.4984648030671597,132.35266452877175,-168.4869458995656,-130.73173327921515
53,-213.57046208343485,46.091277640853114,51.013324369073295,-173.0747885729877,108.7293267197641,2.2751503532417465,-1.1826316928259568,-142.24206639494795,-46.41988727870526,22.704677060868747,30.38767998759329,153.57816684546395,182.5548810636896,42.39891228825979,-0.875189597016682,130.6214029913013,-131.4468378089391,-139.97399324595366
54,-107.47360126144679,74.09668264595831,14.933453261236641,17.88959290348093,54.71917477650577,-10.83401471869723,-10.50893111396825,-67.0265824688795,-6.790432941523115,13.757560623553008,2.2439857084184474,77.53370673215935,79.13510401283982,10.15977565727,-0.17031152282451872,200.96406879947807,-30.87330109642605,-51.07082499028931
55,-186.42608399112936,286.5619022319219,30.47034623485309,-166.4436852052059,92.589050001109,-15.959060268551323,-15.581041946746934,-125.98024456976071,-68.36353580515345,14.335508214965742,11.047304310258983,54.24981996667196,110.38306866393987,19.545011392421188,-50.055877511286894,125.63635655393603,-117.64031925893705,-87.75044069090025
56,-44.20449100299093,41.714005336419405,7.906894400476351,-32.78379906802844,26.671264586630524,-1.804988009406826,210.28000898964032,-26.547804847822512,-15.964978684086347,11.397918795096821,9.418942691735976,33.80497871697998,45.48282321431301,3.867907178913051,-12.02701463553868,37.7758599574964,-2.1280876087695297,-14.530047031227573
58,-184.80582659555247,293.1781850637757,36.97227281282418,-163.08924633573002,93.65941933279576,-2.312031080348526,-10.310048291214736,-127.42518593137709,-57.362134830759054,12.754445777883008,14.378991681341427,48.43411039929674,125.02637055807973,27.246259787916564,-41.33646871435419,124.89103479212635,-74.80201479715042,-108.41086111071989
59,-113.23073929143821,140.76661474540285,-6.089841406146401,-107.8062907579975,50.81643106980093,-48.91499250372477,-18.774047245343603,-88.07933322497883,-75.30541963087067,5.092430181237905,3.682385345650881,132.46654108451273,191.43937170925992,1.4971384297899433,16.04676834175739,72.1430032324985,32.82273687514045,22.153086260740352
60,-185.20529957885617,292.72840900617473,37.46317572065992,-163.7282078184011,94.11609336174529,-1.403791186636408,-10.334563330308068,-124.55825748640764,-57.00408246273868,13.10768731178346,14.57923949912026,47.6205926299955,123.89888605066464,27.548797705458494,-42.38327684419595,125.22660387070434,-75.98428770439392,-110.05967646843256
61,-133.51549507349293,164.55343339950002,31.395400678507887,-128.66274883793656,86.91578732683477,55.7743106743582,-2.2697486267411464,-111.57010108235235,-14.41749557889422,21.566188783530887,18.83980790277746,116.07452092024562,190.7602819105417,57.161856528116445,-3.459619850212909,123.37129105270006,-32.61426755135208,-173.62892671127202
62,-143.49213998417204,106.25394969889203,28.92259934119436,-139.83782009199936,96.311088725301,-10.917666383026756,-3.7846651816600483,-92.6305108915238,-10.342524894470442,33.42781666422029,29.181054753469883,309.8455981814297,116.34721301973907,39.774006607716586,-31.43770487897319,129.36711783726227,-45.716503001935635,-103.59615555012806
63,-135.62513947058542,169.2352302485965,32.223453166840685,-130.30791040271515,88.07968428848189,56.37595498875104,-2.0264804913446643,-112.96160024326998,-14.444958046685308,21.708346187523507,19.266809103373,115.62088472381386,191.47912288164915,57.87369098317362,-3.6842026049591894,124.55759058344384,-34.02575755216507,-169.9961120815455
64,-125.89699232534704,163.52224711482413,31.009166063742327,-126.3515333684664,85.51862717392136,56.398303442940446,-1.4511671987125554,-111.41909649662234,17.924679473034878,19.529654842640728,18.021010780510714,75.59314551925715,183.64751102771336,59.85000649011425,4.005445001507507,128.12880945083705,-25.94705016546458,-167.67744945455868
65,-184.86850207211037,285.7897843200846,33.54726014393317,-162.95275583376326,89.36632409564511,-14.577750150071793,-13.111135630251843,-122.68285516801193,-65.57357817056585,13.373463075156506,13.238868285199258,54.89401716981901,68.14162289630315,19.865494145040977,-43.905526218914,121.41099129600404,-73.39654426200055,-88.90421266262834
66,-98.7110939092256,64.29029797752314,13.332487022711723,22.385651137306297,45.46501649777834,-8.277096969394135,-11.15094599997663,-58.20410040806148,-34.02361321237702,11.978693693468394,1.7759042353338985,64.80320663800903,76.48895667916682,3.188155951686562,-3.6436998046571505,221.74711241396918,-33.279736999892656,-45.571521031938566
67,35.15991732742948,76.54381759284051,24.65093925950423,-57.76740047374476,69.83940909330364,15.094534421160267,-11.648803034845036,-36.76289539809827,-16.728691944000996,23.95121795708047,46.07450100377547,59.29822656071106,112.74558655981164,18.668899455146416,0.29604928120611607,49.14285267749507,14.91084001695234,-66.78718802843183
68,-125.57447563508946,130.03331909825758,12.109007407219769,-123.64219112959307,62.971991373933875,-8.795000906628387,-14.96554716889961,-102.8116301503959,-24.546381554800874,21.39576986644697,12.014961381683985,116.61837577721981,-94.08665306588605,22.423172394430857,-3.623252428992057,110.2177407600085,-13.878651013027246,-58.501757134105006
69,-169.55009582075303,8.16145199874686,18.072244895385268,-175.65052582682532,101.77473244930032,3.7949013943533543,-17.157520507022266,-119.75392719946325,-61.389758423194394,19.791616326236213,5.963109767129958,67.64299845302983,121.17122671735677,44.431788464196394,-38.104966076709644,146.47813911216465,1.8130673165798714,-114.9033440908945
70,-135.8946055226108,122.88776789601467,-4.33370822939094,-136.84439286242792,74.58165024097546,-15.304871495370172,-27.864590161335755,-67.60303196871097,-68.40254579187625,24.249983878143368,-4.197954488824607,105.22346837023827,139.5197862339375,17.08686152946745,-38.75281618217515,123.9037442448828,-240.07186352676683,-53.33848070567756
71,-181.23838602981627,279.5118386277533,36.10286103020235,-164.17684973621473,94.11564272593468,-15.47679229319128,-10.411687366991076,-124.06813387030563,-31.317408623672648,13.25878693859352,15.264340052617964,53.72912140128006,104.71584268742578,24.859110681156682,-43.26966142595321,130.34850937683825,-71.74061803601299,-90.96990109042065
72,-212.9808956060223,52.62700879394062,45.0186526148578,-175.07410002317746,106.52098539816042,1.5151426712183174,-5.8917619330724555,-145.3456604750654,-52.293454879910655,18.06329537659769,25.345330058475664,117.60651806665444,187.81535858324878,39.56683218640141,-2.3597477302938943,131.95047930663003,-169.89069401951184,-130.78851282664903
73,89.16363600183247,87.51544164377799,6.807034569465297,-128.8893851717669,51.89288573938557,-24.196891484773527,-9.474533419957126,-94.22011379903353,-55.50868436557158,6.490656603805593,-29.279310150122146,95.85685879692787,82.64423222873857,27.545169425510792,-33.38944371747006,135.22953619144926,-67.0023862844957,-62.7903230324532
74,-212.29244031374463,52.01500527435319,44.73738464167674,-171.9294980033987,105.6997127371825,1.511225640314167,-6.0310610058221625,-144.8599305864686,-52.239760023664296,17.672734697990048,24.80246439123237,112.99094175573278,187.00942138905137,38.97724109409969,-1.7302326550681684,133.31815160852727,-169.5937993083897,-129.74639743953125
75,-109.72417420980425,52.94405875144792,3.2628452021296637,128.51466961308097,35.705185434185275,-5.616289320909622,-9.328102472328741,-54.901622835031745,-27.4526483752632,12.734739590602297,1.2137177479652816,59.21984409523264,48.428546593384205,32.91789926903851,-24.938762400991184,36.18215533281232,-18.56335394089068,-40.706471292886015
76,-133.32040313066594,90.02043539690624,22.421282892592707,-125.50608729269517,85.73466647021615,17.406475961235355,-7.260630651577765,-80.98749523917944,-40.43933405625287,28.644528510460045,21.530602528471867,311.3227576109878,108.20400428012206,27.861414532788388,-38.95641383520618,110.68027696692353,-43.99474299608829,-92.0772962009845
77,-9.684967055385691,79.98556193685107,24.02770787087205,34.08150177106215,66.20331639894387,9.094284513096719,-6.745892634612068,-67.01909390176581,-21.907102029543243,23.369254734696767,21.735436949970623,59.04436681453264,98.6834358449262,-1.4535928626167651,-8.934926685822187,60.13190045445334,-17.645904607435405,-56.99491508441988
78,-126.52219813966632,172.72164374535276,26.07690626854299,-122.37226624454915,80.38415492783356,50.59419478072183,-3.5101378473262352,-110.33025467876136,-15.24746062372346,17.097560223859976,15.773715123829405,81.26912533585158,202.35892766850174,53.984855889296796,10.188281606677897,115.19191606667839,-19.01509022643034,-146.76016589208572
79,-133.19574076598812,164.60742089016244,35.14363319577389,-128.26149053375147,87.12477472462771,56.73341097483573,-1.730671312097076,-111.39032327439001,-13.519846526712657,21.90089727161846,19.69536787024634,115.14217134205359,190.72179843813274,57.73469172673858,-2.725111745544428,123.29159912614341,-32.639510145375084,-168.90765980451056
80,-196.30043979029708,34.656437253499355,81.70805434842363,-158.12204947098172,98.58360386298219,5.339157369227364,0.5438279884733113,-132.6417405549467,-41.01882805200001,17.025146345038905,32.31102296267778,96.71542394287269,172.11056896802629,38.55795480175253,6.315618255823444,122.24466075660025,-122.59371912670045,-126.29484682543392
81,6.477549583658003,83.6297779783307,21.21308826993445,21.13835877897522,63.67545434168081,2.307915029488218,-6.434200203716677,-84.76462038762124,-29.181185982967563,20.539570865952083,8.383111148657134,65.24462387846467,94.16036511399562,-0.8028430958223673,-15.04952218359223,76.21148611417692,-33.57426387209593,-56.28522731450754
82,-168.27664135678435,5.992830717062666,17.57101960969608,-174.1385034062679,104.08799578192455,2.6708611645118374,-17.31516441068525,-118.42229059613386,-62.140071098274184,19.61944488057004,5.720878111629849,67.29640484975911,118.10291691306954,43.21371696214977,-38.5584552803327,144.83967856807294,2.1004013090836984,-112.22952849330309
83,-143.7504355635754,105.83110678597134,-5.601380059006038,-143.21115063808224,43.013364154284275,-55.90340748367045,-35.72847283723481,-118.97812236274758,-100.46167125300346,-2.4498205747867354,-14.65817234327768,91.29645671243051,177.1215838380665,-35.70663967803011,-71.1786612730568,96.58207988575191,43.40782235705447,3.023468434475409
84,-133.32040313066594,90.02043539690624,22.421282892592707,-125.50608729269517,85.73466647021615,17.406475961235355,-7.260630651577765,-80.98749523917944,-40.43933405625287,28.644528510460045,21.530602528471867,311.3227576109878,108.20400428012206,27.861414532788388,-38.95641383520618,110.68027696692353,-43.99474299608829,-92.0772962009845
85,-113.62544601531908,140.37743771733125,-0.46359334478510006,-106.88299550587138,60.44449071300475,-40.954724612660634,-13.098150147955742,-82.93529545072172,-64.97141061762171,11.451009403754973,11.464636344585621,172.33912122479947,183.66023002487916,15.370909586986516,24.985098952939023,76.29198323254721,17.384143880029004,3.9650519057790037
86,-105.8932190911243,141.10432424802676,-0.5307170075384329,-104.03194947826766,59.02084389604931,-40.55601427714035,-12.010128381213145,-82.4512769936149,-32.25565057536125,9.66231177707054,11.131284502130534,136.71218286785515,176.93063755553837,17.950608558012462,32.58888087743272,80.64731640854247,22.647613145970276,9.859749615058472
87,-152.4805948265475,81.18324507182047,-2.833199403528804,-155.83673495017428,50.87235770892783,-47.73157751494817,-36.73214733145514,-124.302552267286,-99.75692109499487,-0.1259723443211394,-15.832605403894647,78.16745187512907,162.03202853515603,-30.186630426887895,-85.4846775294175,110.42605311567733,43.64252991065431,-19.28397589326819
88,-153.04123648349108,121.25740596464624,2.347313583470889,-147.92965184493306,83.81693723252233,-12.209320170481979,-27.45990676047894,-112.72735223727578,-70.64807351638443,25.190489696089873,2.3474291235291966,107.9702002409112,156.18615315972673,19.76350269494317,-35.241953630742145,128.05324121965552,-259.45843074146194,-65.12932753387332
89,-211.2996704550462,51.476800870719345,48.087465905012614,-173.50492403467655,105.52776226543995,1.7977525040877218,-5.721166147960198,-144.396337421351,-51.77222333902931,17.860767657744262,25.505083355166285,112.0160609296173,186.72472343263183,39.14998367861935,-1.6077890687161371,130.7037931974005,-169.04561855400536,-129.46561921132025
90,-108.43175428740918,152.70040118548394,-0.17063690287408606,-102.23736876706324,57.00769610135894,-27.682313715674365,-12.538847430669348,-85.52937026956852,-58.761617486153334,8.409806442010602,9.21275561185026,125.34839158576779,195.62669808270033,24.143293354681877,32.50555702432789,74.29680966737952,20.570076057184746,-6.388467687012897
91,-145.1506926437372,119.04748106960722,16.783985542872863,-132.15470221232874,66.49660895393035,-6.601551401831356,-15.062184645752897,-113.08171219908097,-54.537097632545745,19.974309420997702,12.853363552308378,113.81683316491191,-76.3907220976093,21.1588893424758,-2.7603784403650127,107.31369151016874,-35.61099060899506,-69.93722894031319
92,-80.08289849117742,58.381629252907544,-3.8344225862552515,-81.55389596987632,36.22398394186302,-31.80234623618059,-22.304382171746838,-58.04965700457322,-55.544951435072456,6.126796715504185,-6.603066374685772,74.65745678119896,87.95854488590355,-7.901913030799371,-31.399215529902964,66.55827035578733,-5.607792121087174,-292.33911657725474
93,-206.4289004466397,44.26608357921877,48.346111366347074,-168.75828946995452,103.4624493949877,5.148138548080862,-2.043632628494391,-141.52642164618086,-46.2067163418927,52.06041767378771,27.479729816222648,101.87571700607351,182.72925181418645,43.4151768524923,-0.3473439142611176,127.57211477317985,-126.06263849042969,-127.43256190000825
94,-162.90468532389238,86.28338529379047,3.9334294487089334,-156.76743537116332,52.674433830686525,-47.279580715636826,-33.73110705549385,-130.42618755426966,-97.18913885992029,-0.8243524094949358,-11.372261601063805,86.54608284564884,175.6456277129022,-30.12314262317594,-77.41293475480025,108.04633169403708,16.8501372773361,-25.266219867822596
